date,Month,Year,date_format,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
19860315,3,1986,15-03-1986,4,5.7,129,13.9,8.3,2.7,0,102560,0
19860316,3,1986,16-03-1986,3,5.6,130,12.9,7.4,0.9,0.7,101790,0
19860317,3,1986,17-03-1986,5,4.7,121,12.8,7.4,2,0,102060,0
19860318,3,1986,18-03-1986,7,2.3,91,9.7,7.4,2,8,101480,0
19860319,3,1986,19-03-1986,6,0,46,12.5,7.7,5.7,1.7,101850,0
19860320,3,1986,20-03-1986,6,3.5,110,12.3,7.9,3.3,2.2,101530,0
19860321,3,1986,21-03-1986,5,6,142,11.1,6.2,0.2,1.5,102560,0
19860322,3,1986,22-03-1986,8,0,48,10.7,8.4,5.6,2.6,101550,0
19860323,3,1986,23-03-1986,6,6.2,147,10.5,8.8,6.9,5.2,100580,0
19860324,3,1986,24-03-1986,6,5.8,144,9.6,7.5,4.5,0,98190,0
19860325,3,1986,25-03-1986,4,3.8,120,11.3,4.8,-0.1,0.7,99390,0
19860326,3,1986,26-03-1986,4,6.7,157,14,6,0.7,2.3,100170,0
19860327,3,1986,27-03-1986,7,4.8,136,11,9.6,5.1,3.8,100060,0
19860328,3,1986,28-03-1986,6,5.5,146,11.7,7.6,4.3,2.3,100200,0
19860329,3,1986,29-03-1986,6,3.8,125,8,8.6,5.5,2.5,100320,0
19860330,3,1986,30-03-1986,6,0.2,62,9.7,4.6,1.2,1,100090,0
19860331,3,1986,31-03-1986,6,6.1,158,12,6.4,3.1,0.5,99810,0
19860401,4,1986,01-04-1986,3,7.4,175,9.9,7.7,3.4,0.2,101180,0
19860402,4,1986,02-04-1986,4,6.1,161,8.6,4.7,-0.5,7.2,101240,0
19860403,4,1986,03-04-1986,7,2,103,9.4,5.6,2.5,2.1,101330,0
19860404,4,1986,04-04-1986,6,3.8,132,7.6,6,2.6,0.4,102330,0
19860405,4,1986,05-04-1986,4,6.4,169,6,3.8,0.1,0.9,102470,0
19860406,4,1986,06-04-1986,6,1.2,91,5.5,3.4,0.9,1.7,102180,0
19860407,4,1986,07-04-1986,8,0,58,6.1,3.2,1,4.5,101500,0
19860408,4,1986,08-04-1986,8,0,58,10.6,3.8,1.5,0.1,101900,0
19860409,4,1986,09-04-1986,5,6.1,170,6.3,7,3.3,0.2,101720,0
19860410,4,1986,10-04-1986,7,0.3,72,6.4,4.5,2.7,0,102320,0
19860411,4,1986,11-04-1986,6,7.2,187,7.5,2.8,-0.8,1.2,102770,0
19860412,4,1986,12-04-1986,7,0.5,79,9.5,4.4,1.2,0.6,101460,0
19860413,4,1986,13-04-1986,5,4,146,10.6,4.2,-1.1,5.1,100820,0
19860414,4,1986,14-04-1986,7,1.5,104,11.8,6.8,3,7.5,99460,0
19860415,4,1986,15-04-1986,7,5.4,169,10,8.4,4.9,1.8,98920,0
19860416,4,1986,16-04-1986,7,3.4,140,12,7.8,5.5,3.7,99370,0
19860417,4,1986,17-04-1986,6,2.5,125,9.2,7.4,2.8,0.7,99950,0
19860418,4,1986,18-04-1986,7,1,96,10.8,6.7,4.2,0.2,100540,0
19860419,4,1986,19-04-1986,7,0.8,92,14.6,6.9,3,11,100920,0
19860420,4,1986,20-04-1986,5,8.6,218,10.6,10,5.5,0.1,100210,0
19860421,4,1986,21-04-1986,6,3.4,144,11.6,7.1,3.6,4.6,99310,0
19860422,4,1986,22-04-1986,5,7,199,10.6,7.8,4,0.3,99600,0
19860423,4,1986,23-04-1986,7,1.1,102,14.3,8.3,6,5.8,100280,0
19860424,4,1986,24-04-1986,6,9.7,237,16.1,10.6,7,0.7,100920,0
19860425,4,1986,25-04-1986,5,8.8,227,16.7,10.8,5.5,0,101560,0
19860426,4,1986,26-04-1986,4,10.3,247,15.4,10.8,4.8,0,101090,0
19860427,4,1986,27-04-1986,7,1.3,110,16.1,12,8.7,0,100830,0
19860428,4,1986,28-04-1986,5,8.1,221,14.6,10.2,4.4,0.1,101340,0
19860429,4,1986,29-04-1986,5,11.4,265,15.6,8.8,3,0,102090,0
19860430,4,1986,30-04-1986,7,5.9,192,19.9,9.6,3.6,0,102780,0
19860501,5,1986,01-05-1986,2,13.2,289,22,12.4,5,0,102250,0
19860502,5,1986,02-05-1986,2,7.7,221,12.7,15,8,0.1,100760,0
19860503,5,1986,03-05-1986,5,4,166,14.1,10.8,8.8,0,100700,0
19860504,5,1986,04-05-1986,6,2.4,138,14.5,11,7.9,0,100580,0
19860505,5,1986,05-05-1986,6,3.6,161,16.8,12.1,9.7,0.2,100520,0
19860506,5,1986,06-05-1986,6,6,200,13.1,11.3,5.8,1.4,100750,0
19860507,5,1986,07-05-1986,7,4,169,13.9,10,7,0.3,100620,0
19860508,5,1986,08-05-1986,6,6.2,205,15.6,10.8,7.7,5,101350,0
19860509,5,1986,09-05-1986,7,0.3,90,17.9,11.5,7.4,2,101760,0
19860510,5,1986,10-05-1986,7,3.5,162,17,14.5,11.1,0.2,101330,0
19860511,5,1986,11-05-1986,7,1.7,128,15.1,13.4,9.9,0.9,101470,0
19860512,5,1986,12-05-1986,6,4.1,174,15.5,12.4,9.8,2,101050,0
19860513,5,1986,13-05-1986,4,8.7,245,15.2,11.6,7.7,1.2,101030,0
19860514,5,1986,14-05-1986,5,9.3,254,15,11.4,7.5,2.9,100940,0
19860515,5,1986,15-05-1986,5,12.2,293,17,10.5,6,0,100820,0
19860516,5,1986,16-05-1986,2,11.6,286,15.4,10.1,3.2,1.4,101700,0
19860517,5,1986,17-05-1986,7,0,78,17.2,11.3,7.2,3.1,101560,0
19860518,5,1986,18-05-1986,4,5.9,208,21.2,13.9,10.6,0,101900,0
19860519,5,1986,19-05-1986,3,12.7,303,18.2,13.8,6.4,5.3,102250,0
19860520,5,1986,20-05-1986,7,0,79,13.7,15.2,12.3,13.2,101120,0
19860521,5,1986,21-05-1986,5,2,139,16.7,11.3,8.9,3.1,100820,0
19860522,5,1986,22-05-1986,5,6.9,226,16.3,11.8,6.9,2,101810,0
19860523,5,1986,23-05-1986,7,3.8,175,17.1,12.6,9,0,101910,0
19860524,5,1986,24-05-1986,5,9.5,264,16.1,12.6,8,0,102320,0
19860525,5,1986,25-05-1986,6,0.2,92,18.8,13,9.9,0,102290,0
19860526,5,1986,26-05-1986,5,6,214,17,13.9,9,0,101920,0
19860527,5,1986,27-05-1986,5,7.5,237,15,12.8,8.6,0,101570,0
19860528,5,1986,28-05-1986,5,7.3,235,15.6,10.8,6.7,2.8,101920,0
19860529,5,1986,29-05-1986,4,8,246,16.1,10.2,4.7,0,102460,0
19860530,5,1986,30-05-1986,5,4,182,13.9,10.4,4.8,1.2,102740,0
19860531,5,1986,31-05-1986,8,0,82,17.6,11.2,8.5,4,101980,0
19860601,6,1986,01-06-1986,8,0.1,87,20.4,13.8,9.9,0.4,101630,0
19860602,6,1986,02-06-1986,7,0.6,108,15.7,16,11.6,0,101820,0
19860603,6,1986,03-06-1986,6,1.1,123,15,13.1,10.5,3.4,101350,0
19860604,6,1986,04-06-1986,5,8.3,253,14.7,11.1,7.2,0.1,101210,0
19860605,6,1986,05-06-1986,5,8.5,257,15.3,10.6,6.4,0,101140,0
19860606,6,1986,06-06-1986,7,3,167,19.4,11.6,8,0,101290,0
19860607,6,1986,07-06-1986,6,8.8,261,17.6,13.2,7.1,0,101210,0
19860608,6,1986,08-06-1986,6,3,167,18,13.8,9.9,0,101640,0
19860609,6,1986,09-06-1986,7,0.3,98,18.4,13.8,9.7,0.7,101480,0
19860610,6,1986,10-06-1986,6,5.3,209,16.4,15,11.5,10.2,101100,0
19860611,6,1986,11-06-1986,5,5.9,219,20.1,12.6,8.8,0.3,101660,0
19860612,6,1986,12-06-1986,3,13,318,23.6,13.3,6.5,0,102780,0
19860613,6,1986,13-06-1986,4,12.6,313,25,16.2,8.9,0,103000,0
19860614,6,1986,14-06-1986,4,13.3,322,26.3,18.6,12.3,0,102820,0
19860615,6,1986,15-06-1986,1,14.5,337,28.6,19,11.6,0,102090,0
19860616,6,1986,16-06-1986,1,12.2,309,22.4,22.2,15.8,0,101380,0
19860617,6,1986,17-06-1986,4,5.9,219,20.6,19.4,16.4,0,101350,0
19860618,6,1986,18-06-1986,2,14.3,335,23.6,14.4,8.2,0,101930,0
19860619,6,1986,19-06-1986,2,14.3,335,20.4,17,10.3,0,101750,0
19860620,6,1986,20-06-1986,6,3.3,174,23,16.8,13.1,0,101860,0
19860621,6,1986,21-06-1986,6,9.3,270,18.5,16.5,10,1.1,101800,0
19860622,6,1986,22-06-1986,8,0,81,17.6,15,11.4,0.1,101560,0
19860623,6,1986,23-06-1986,8,0,81,20.6,15,12.4,0.9,101080,0
19860624,6,1986,24-06-1986,7,4.5,196,26.6,16.8,12.9,0,101490,0
19860625,6,1986,25-06-1986,4,10.8,290,27.1,18.8,11.1,0,102210,0
19860626,6,1986,26-06-1986,4,10.5,286,30.3,21.2,15.4,0,102400,0
19860627,6,1986,27-06-1986,1,12.4,311,30.2,23.4,16.4,0,102200,0
19860628,6,1986,28-06-1986,2,12.1,307,28.8,24,17.9,0,102240,0
19860629,6,1986,29-06-1986,5,8.9,264,30.6,22.6,16.5,0,102050,0
19860630,6,1986,30-06-1986,4,9,265,26.5,22.2,13.9,0,101890,0
19860701,7,1986,01-07-1986,4,11.3,296,27.1,19.6,12.7,0,102310,0
19860702,7,1986,02-07-1986,6,11.9,303,25,20,12.9,0,101960,0
19860703,7,1986,03-07-1986,3,13.4,322,25.6,20.3,15.6,0,101930,0
19860704,7,1986,04-07-1986,6,3.7,180,19,19.5,13.4,21.2,101890,0
19860705,7,1986,05-07-1986,8,0.2,93,21.3,17.2,15.4,1.6,101020,0
19860706,7,1986,06-07-1986,7,6.8,231,20.5,17.4,13.4,0,100920,0
19860707,7,1986,07-07-1986,6,5.1,204,22.3,16,11.4,0,101660,0
19860708,7,1986,08-07-1986,6,4.4,191,20.7,17.6,13,1.1,101840,0
19860709,7,1986,09-07-1986,5,7.7,243,23.3,14.4,8.2,0,102120,0
19860710,7,1986,10-07-1986,7,5.6,211,21.5,18.4,13.5,4.8,102000,0
19860711,7,1986,11-07-1986,7,3.6,176,20,17.2,12.9,0.3,102190,0
19860712,7,1986,12-07-1986,8,0.2,92,21.9,16.8,13.7,1.6,102150,0
19860713,7,1986,13-07-1986,6,3.6,175,25.3,17.6,13.2,0,102310,0
19860714,7,1986,14-07-1986,6,1.4,129,29.1,20.2,15,0,102260,0
19860715,7,1986,15-07-1986,5,9.9,271,28,23.2,17.3,0,102360,0
19860716,7,1986,16-07-1986,3,13,310,21.9,23.2,18.3,0,102120,0
19860717,7,1986,17-07-1986,5,12.7,306,19.6,18.6,15.2,0,102310,0
19860718,7,1986,18-07-1986,5,5.2,201,20.4,15.1,10.6,0,102850,0
19860719,7,1986,19-07-1986,6,3.5,171,23.8,15.8,11.1,0.1,102690,0
19860720,7,1986,20-07-1986,7,3.5,170,22.1,18.4,13.1,0,102010,0
19860721,7,1986,21-07-1986,6,5.6,205,20.6,17.4,12.7,13.6,101700,0
19860722,7,1986,22-07-1986,5,6.1,213,17.4,17.4,14.2,0.2,101320,0
19860723,7,1986,23-07-1986,5,3.2,163,22.5,13.7,10,4.5,101020,0
19860724,7,1986,24-07-1986,3,11.9,290,21.9,15,7.4,0.2,101550,0
19860725,7,1986,25-07-1986,7,3.2,162,23.3,18.2,14.6,0.2,101210,0
19860726,7,1986,26-07-1986,6,2.7,152,23,19.6,15.8,0,101230,0
19860727,7,1986,27-07-1986,6,5.6,202,21.2,17.8,12.5,0,101640,0
19860728,7,1986,28-07-1986,8,0.1,82,22,19,16.9,4.7,101580,0
19860729,7,1986,29-07-1986,5,7.1,222,20.6,18.6,15.2,0,101350,0
19860730,7,1986,30-07-1986,6,2.9,153,21.6,15.4,10.3,0.2,101300,0
19860731,7,1986,31-07-1986,6,5.4,195,21.5,17.8,14,0.3,100790,0
19860801,8,1986,01-08-1986,4,9.2,249,22.6,15.6,9.7,0,101580,0
19860802,8,1986,02-08-1986,6,10.4,263,15.2,18.8,15,0,101470,0
19860803,8,1986,03-08-1986,8,0.1,79,19.3,13.6,11.9,20,101480,0
19860804,8,1986,04-08-1986,7,3.5,161,21.2,15.1,10.9,1.4,101420,0
19860805,8,1986,05-08-1986,5,10.2,257,24.5,15.4,9.6,0,102220,0
19860806,8,1986,06-08-1986,3,9.8,251,20.6,17.8,11,0.3,101680,0
19860807,8,1986,07-08-1986,6,1.5,120,22.4,17,13.5,0,101130,0
19860808,8,1986,08-08-1986,5,8.6,234,22.3,17,11.5,0,101590,0
19860809,8,1986,09-08-1986,5,6.6,205,25,16.9,11.5,0,101790,0
19860810,8,1986,10-08-1986,7,3.2,151,20.9,19.3,13.6,1.5,101840,0
19860811,8,1986,11-08-1986,7,1.8,123,20,18.2,15.6,0.2,101680,0
19860812,8,1986,12-08-1986,7,0.2,80,22.9,17.2,14.5,0,101880,0
19860813,8,1986,13-08-1986,7,3.2,149,22.6,18.2,13.6,0,101500,0
19860814,8,1986,14-08-1986,6,0.9,100,22.3,19,15.5,0,101230,0
19860815,8,1986,15-08-1986,2,10.9,254,21.7,17.2,12.2,0,101210,0
19860816,8,1986,16-08-1986,4,12,265,21.2,15.6,9.5,0,101470,0
19860817,8,1986,17-08-1986,7,1.9,121,17,16.6,12,0.9,101410,0
19860818,8,1986,18-08-1986,8,0,64,18.8,15.5,14,5.8,101190,0
19860819,8,1986,19-08-1986,7,2.4,129,20.5,15.4,12.1,0,101590,0
19860820,8,1986,20-08-1986,4,11.9,258,19.4,14.6,8.6,0,102140,0
19860821,8,1986,21-08-1986,7,0.2,75,19.7,14.3,9.2,2.8,101620,0
19860822,8,1986,22-08-1986,6,5.1,170,17.9,16.2,12.7,2.9,100560,0
19860823,8,1986,23-08-1986,7,5.9,180,19.1,14.6,11.3,2.3,100940,0
19860824,8,1986,24-08-1986,6,7.9,205,16.6,15.2,11.3,0,101540,0
19860825,8,1986,25-08-1986,8,0,61,16.6,14,11.5,25.4,101110,0
19860826,8,1986,26-08-1986,8,0.3,75,17.9,14.6,12.6,1.3,98920,0
19860827,8,1986,27-08-1986,5,7.6,197,17.4,13.4,8.8,1,100530,0
19860828,8,1986,28-08-1986,6,4,147,17.6,12.6,7.8,0.7,101030,0
19860829,8,1986,29-08-1986,5,8.1,200,15.8,11.8,5.9,0,101620,0
19860830,8,1986,30-08-1986,7,0.1,65,18.4,13.4,11,0.2,102300,0
19860831,8,1986,31-08-1986,4,10.8,228,16.9,13.6,8.8,0,102680,0
19860901,9,1986,01-09-1986,7,0,56,21.5,13.4,10,0.1,102210,0
19860902,9,1986,02-09-1986,5,10.2,209,16.5,16.2,11,2,101750,0
19860903,9,1986,03-09-1986,6,3.9,133,19.6,14,11.6,0,101650,0
19860904,9,1986,04-09-1986,3,10.6,210,19.3,12.8,6,0,102910,0
19860905,9,1986,05-09-1986,4,8.6,187,17.3,13,6.8,0,102540,0
19860906,9,1986,06-09-1986,6,1.6,95,19.8,13.2,9,0,102110,0
19860907,9,1986,07-09-1986,4,10.8,207,16.5,14,8.1,0,102060,0
19860908,9,1986,08-09-1986,5,1.7,95,17.2,12.3,8.1,0,101980,0
19860909,9,1986,09-09-1986,2,9.3,188,17,11.2,5.1,0,102310,0
19860910,9,1986,10-09-1986,5,6.4,156,18,10.8,4.5,0,102100,0
19860911,9,1986,11-09-1986,5,6,150,16.4,12.3,6.6,0,101870,0
19860912,9,1986,12-09-1986,6,5.9,147,14.9,12.2,7.9,0,101720,0
19860913,9,1986,13-09-1986,7,1.5,87,16,11.4,7.9,16.8,101230,0
19860914,9,1986,14-09-1986,7,1.1,78,11.2,13.4,10.8,0.1,100990,0
19860915,9,1986,15-09-1986,8,0,48,15,10.2,9.2,3.8,101340,0
19860916,9,1986,16-09-1986,6,4.6,127,14,11.2,7.5,0,101920,0
19860917,9,1986,17-09-1986,6,0,47,16,10.4,6.9,0,102280,0
19860918,9,1986,18-09-1986,2,9.4,174,16.9,10.8,5.7,0,103380,0
19860919,9,1986,19-09-1986,1,10,178,20.2,11,5.2,0,103780,0
19860920,9,1986,20-09-1986,1,10.4,179,20.5,12,3.9,0,103310,0
19860921,9,1986,21-09-1986,3,9.8,172,20.3,13,5.5,0,102770,0
19860922,9,1986,22-09-1986,4,7.7,151,20.1,13,5.7,0,102470,0
19860923,9,1986,23-09-1986,4,4.5,116,14.9,14.2,8.2,0,102270,0
19860924,9,1986,24-09-1986,7,0.1,48,16.9,13.2,11.4,0,102470,0
19860925,9,1986,25-09-1986,4,7.1,140,17,13.4,9.8,0,102520,0
19860926,9,1986,26-09-1986,4,6.8,136,19.2,11.4,5.8,0,102340,0
19860927,9,1986,27-09-1986,6,6.9,135,19.6,13.8,8.5,0,102500,0
19860928,9,1986,28-09-1986,6,2.6,88,16.7,15.6,11.7,0,103080,0
19860929,9,1986,29-09-1986,8,0,40,15.8,14.6,12.4,0,103400,0
19860930,9,1986,30-09-1986,7,0,39,15.7,14.1,12.4,0,103140,0
19861001,10,1986,01-10-1986,7,0,39,19,14,12.3,0,102280,0
19861002,10,1986,02-10-1986,7,4.7,106,19.9,15.4,11.8,0,102390,0
19861003,10,1986,03-10-1986,3,8.8,142,19.4,15.4,10.9,0,102520,0
19861004,10,1986,04-10-1986,1,9.2,144,17.2,14.8,10.1,0,102350,0
19861005,10,1986,05-10-1986,5,0,36,20.7,14,10.7,0,102180,0
19861006,10,1986,06-10-1986,6,5.5,109,22,15.6,10.4,0,102690,0
19861007,10,1986,07-10-1986,4,7.1,121,20.9,16.6,11.3,0,102590,0
19861008,10,1986,08-10-1986,5,4.6,98,21.7,17,13.1,0,102500,0
19861009,10,1986,09-10-1986,7,6.6,114,19.6,17.2,12.8,0,101870,0
19861010,10,1986,10-10-1986,7,1.9,67,17.6,15,10.5,0.4,101490,0
19861011,10,1986,11-10-1986,3,7.3,117,16.8,13.3,9,0,102570,0
19861012,10,1986,12-10-1986,4,1.2,56,17,11.6,6.5,0,102480,0
19861013,10,1986,13-10-1986,3,2.2,67,17.6,13.4,9.7,0,101970,0
19861014,10,1986,14-10-1986,7,0,31,15.4,14.4,11.3,21.4,101700,0
19861015,10,1986,15-10-1986,5,4,83,15,13.8,12.1,0,102360,0
19861016,10,1986,16-10-1986,2,7.2,108,16.4,9.8,4.6,0,103110,0
19861017,10,1986,17-10-1986,3,7.5,109,14.8,10.2,4.1,1.6,102630,0
19861018,10,1986,18-10-1986,8,0.8,46,15.1,11,7.2,4.9,100860,0
19861019,10,1986,19-10-1986,4,6.3,97,15.9,10.5,5.9,7,99920,0
19861020,10,1986,20-10-1986,5,5.5,90,14.9,11.8,7.6,0.4,99590,0
19861021,10,1986,21-10-1986,7,0,28,14.5,10.8,6.6,18.7,100340,0
19861022,10,1986,22-10-1986,6,2.5,62,11.6,12.5,10.5,2.1,99500,0
19861023,10,1986,23-10-1986,2,8,103,12.1,7.8,4.1,0,100490,0
19861024,10,1986,24-10-1986,5,0.1,30,11.9,7.3,2.5,4.3,100620,0
19861025,10,1986,25-10-1986,5,0.7,40,13.5,9.7,7.5,0,99800,0
19861026,10,1986,26-10-1986,3,7.4,95,15.3,9,4.4,0.2,102090,0
19861027,10,1986,27-10-1986,8,0,25,16,11.4,7.4,5.2,102080,0
19861028,10,1986,28-10-1986,8,0,25,12.8,14,12,2.7,101530,0
19861029,10,1986,29-10-1986,3,6.7,87,14,8.6,4.5,0,102190,0
19861030,10,1986,30-10-1986,6,0.2,29,13.2,10.8,7.6,0.7,101560,0
19861031,10,1986,31-10-1986,7,0.3,30,13.6,9.4,5.7,2.8,101520,0
19861101,11,1986,01-11-1986,7,0.1,26,9.6,11.2,8.7,3.4,100840,0
19861102,11,1986,02-11-1986,4,4.1,65,11.4,6,2.5,0,102900,0
19861103,11,1986,03-11-1986,6,0.1,25,11.7,7.4,3.4,3.6,102950,0
19861104,11,1986,04-11-1986,5,5.7,73,11.9,6.8,1.9,0,103270,0
19861105,11,1986,05-11-1986,8,0,21,11.9,7.9,3.9,0.2,102550,0
19861106,11,1986,06-11-1986,4,8,84,14.8,8.2,4.6,0,103150,0
19861107,11,1986,07-11-1986,8,0,21,10.2,9,3.2,4.2,102110,0
19861108,11,1986,08-11-1986,5,6.6,74,14.3,8.2,6.1,0,101400,0
19861109,11,1986,09-11-1986,7,0.3,26,16.2,9.4,4.6,0.3,101380,0
19861110,11,1986,10-11-1986,7,2.3,45,14.1,12.8,9.3,6.2,100810,0
19861111,11,1986,11-11-1986,6,0.1,22,13.4,13,12,0.3,101110,0
19861112,11,1986,12-11-1986,4,7.1,73,13.6,8.1,2.8,0,101980,0
19861113,11,1986,13-11-1986,7,0,19,14.1,10,6.4,3.5,100530,0
19861114,11,1986,14-11-1986,6,0,18,12.7,11.2,8.4,13.3,100120,0
19861115,11,1986,15-11-1986,4,5.5,61,12.5,9.8,6.8,0,101250,0
19861116,11,1986,16-11-1986,6,0,18,10.9,9,5.5,1.2,101580,0
19861117,11,1986,17-11-1986,3,4.1,52,13.5,7.2,3.6,4.7,101750,0
19861118,11,1986,18-11-1986,7,1,30,13.1,9.4,5.4,7.1,101260,0
19861119,11,1986,19-11-1986,8,0,17,9.4,11.6,10,5.3,100700,0
19861120,11,1986,20-11-1986,4,6.5,62,10.9,6.1,2.8,7.6,101470,0
19861121,11,1986,21-11-1986,7,2.8,42,10.8,7.2,3.6,0.3,100440,0
19861122,11,1986,22-11-1986,4,3.3,44,11.7,7.7,4.6,2.2,99460,0
19861123,11,1986,23-11-1986,6,0,16,13.7,7.2,2.8,0.6,99640,0
19861124,11,1986,24-11-1986,8,0,16,13.6,9.8,5.8,0.6,100760,0
19861125,11,1986,25-11-1986,8,0,15,10.2,12.6,11.5,1.5,101190,0
19861126,11,1986,26-11-1986,3,5.5,53,12,8.4,6.5,0,101790,0
19861127,11,1986,27-11-1986,3,4.7,49,10.8,7.8,3.5,0,103490,0
19861128,11,1986,28-11-1986,1,5.3,51,5.5,6.2,1.7,0,103530,0
19861129,11,1986,29-11-1986,8,0,15,9.5,4,2.6,0,103180,0
19861130,11,1986,30-11-1986,8,0,14,12.7,5.8,2.1,0,102880,0
19861201,12,1986,01-12-1986,8,0.3,18,13.2,8.9,5.1,0.2,102340,0
19861202,12,1986,02-12-1986,8,0,13,14.3,11.2,9.2,0,102610,0
19861203,12,1986,03-12-1986,7,0,13,14.8,11.6,9,0,102140,0
19861204,12,1986,04-12-1986,8,0,13,13.8,12.5,10.2,0,102080,0
19861205,12,1986,05-12-1986,8,0,13,8.5,13,12.2,7.1,101570,0
19861206,12,1986,06-12-1986,2,6.2,49,12.8,5.2,1.8,0,101960,0
19861207,12,1986,07-12-1986,5,0,13,13.2,6.6,0.5,0.7,101080,0
19861208,12,1986,08-12-1986,7,0.1,15,9.3,9.2,5.1,2.6,100230,0
19861209,12,1986,09-12-1986,5,6.4,49,8.1,7.4,5.4,1,101360,0
19861210,12,1986,10-12-1986,3,6.5,49,9.1,3.7,-0.7,0,102900,0
19861211,12,1986,11-12-1986,6,0,12,9.5,5.2,1.4,4.1,102430,0
19861212,12,1986,12-12-1986,4,1.3,24,10.2,4.8,0,4.7,102180,0
19861213,12,1986,13-12-1986,5,4.3,39,8.3,6,1.9,0,100380,0
19861214,12,1986,14-12-1986,4,4.2,39,9.7,4.8,1.2,0.1,101450,0
19861215,12,1986,15-12-1986,7,0,12,7.1,4.4,-1,8.4,100370,0
19861216,12,1986,16-12-1986,3,5.7,45,11,4.4,1.8,0,100920,0
19861217,12,1986,17-12-1986,5,0,12,10.9,6.1,1.2,3.8,101380,0
19861218,12,1986,18-12-1986,6,0,12,6.6,7.7,4.5,1.2,100150,0
19861219,12,1986,19-12-1986,1,6.5,48,7.4,4.5,2.4,0,100570,0
19861220,12,1986,20-12-1986,3,6.8,49,4.2,4.1,0.8,0,101320,0
19861221,12,1986,21-12-1986,4,0.7,19,3.7,1.6,-1.1,1.4,101390,0
19861222,12,1986,22-12-1986,4,0.8,20,4.8,2.2,0.6,0,102530,0
19861223,12,1986,23-12-1986,6,0,12,8.7,2.8,0.8,0,102960,0
19861224,12,1986,24-12-1986,7,2.8,32,10.2,4.4,0,5.4,103270,0
19861225,12,1986,25-12-1986,7,0,12,6.7,4.8,-0.5,3.6,101800,0
19861226,12,1986,26-12-1986,5,2.3,29,6.9,3.8,0.8,0.4,101510,0
19861227,12,1986,27-12-1986,5,0.1,14,10.9,3.8,0.6,0,102090,0
19861228,12,1986,28-12-1986,6,0,12,11.5,6.4,2,0,101850,0
19861229,12,1986,29-12-1986,7,0.1,14,11.5,9.1,6.7,2.1,101510,0
19861230,12,1986,30-12-1986,7,0,12,10.6,10.2,8.9,3.5,100460,0
19861231,12,1986,31-12-1986,6,0,13,11.1,8.9,7.2,10.3,100640,0
19870101,1,1987,01-01-1987,7,0,13,7.7,9,6.9,0.6,100500,0
19870102,1,1987,02-01-1987,6,0.1,15,5,6,4.2,0,100940,0
19870103,1,1987,03-01-1987,4,6,48,10.6,3,1,0.1,102980,0
19870104,1,1987,04-01-1987,8,0,13,8.7,4.7,-1.2,5,102030,0
19870105,1,1987,05-01-1987,5,2.8,34,6.1,6.8,4.9,0,101210,0
19870106,1,1987,06-01-1987,4,5.7,48,4.4,4.6,3.1,0,101600,0
19870107,1,1987,07-01-1987,2,3.1,36,0.1,1.5,-1.4,0,103000,0
19870108,1,1987,08-01-1987,0,0,13,3.2,-1.7,-3.5,0,102790,0
19870109,1,1987,09-01-1987,7,0,14,1.5,0.2,-2.8,0,101260,0
19870110,1,1987,10-01-1987,7,0.4,19,-3,0.5,-0.5,0.1,101420,0
19870111,1,1987,11-01-1987,3,3.7,41,-6.2,-4.4,-5.7,0.6,102650,0
19870112,1,1987,12-01-1987,4,7.1,57,-3.3,-7.6,-8.9,0.1,102440,1
19870113,1,1987,13-01-1987,5,0.4,20,-1.4,-6.2,-9.1,3,101380,1
19870114,1,1987,14-01-1987,8,0,14,1.1,-4.7,-8,0.4,101010,2
19870115,1,1987,15-01-1987,8,0,15,1.5,-2.3,-5.7,0,101860,4
19870116,1,1987,16-01-1987,7,0,15,-1.3,-0.6,-2.6,0,102800,2
19870117,1,1987,17-01-1987,8,0,15,-0.8,-1.4,-1.5,0,103470,1
19870118,1,1987,18-01-1987,8,0,15,0.4,-1.6,-2.5,0,103300,0
19870119,1,1987,19-01-1987,8,0,16,3.1,-1.6,-3.7,0,103250,0
19870120,1,1987,20-01-1987,8,0,16,7.2,0.1,-2.9,0,103540,0
19870121,1,1987,21-01-1987,8,0,16,7.6,3.8,0.3,0.3,103740,0
19870122,1,1987,22-01-1987,8,0,16,7.6,5.2,2.8,0.8,103710,0
19870123,1,1987,23-01-1987,8,0,17,5.7,6.2,4.7,0.1,103670,0
19870124,1,1987,24-01-1987,8,0,17,4.8,5.2,4.7,0,103920,0
19870125,1,1987,25-01-1987,8,0,17,7,4.3,3.8,0,103200,0
19870126,1,1987,26-01-1987,8,0,17,4.2,4.7,2.4,0,101870,0
19870127,1,1987,27-01-1987,8,0,18,6.2,3.4,2.6,0,101180,0
19870128,1,1987,28-01-1987,5,3.8,51,5.5,3.1,0,0,101120,0
19870129,1,1987,29-01-1987,2,4.9,59,2.2,1.5,-2.5,0,101640,0
19870130,1,1987,30-01-1987,0,8.4,79,5.5,-0.8,-3.7,0,102080,0
19870131,1,1987,31-01-1987,0,8,78,5.4,-0.4,-6.2,0,102160,0
19870201,2,1987,01-02-1987,5,5.3,64,6.7,0.2,-5.1,0,101860,0
19870202,2,1987,02-02-1987,8,0.1,22,9.1,1.8,-3.2,0,101060,0
19870203,2,1987,03-02-1987,7,0.3,26,9.5,6.2,3.4,0,101830,0
