daily_demand,Cluster,Silhouette,mean_temp,pressure,sunshine,precipitation,global_radiation,max_temp,min_temp
continuous,C1 C2 C3,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous
class,meta,meta,,,,,,,
25130.9,C2,0.585566,17.4,100900,0.9,0.0,119,18.1,14.7
23737.4,C2,0.573545,15.3,101370,0.3,0.2,99,20.7,12.4
26791.1,C2,0.649185,16.0,102200,5.2,0.0,208,24.5,11.2
27097.6,C2,0.640668,16.9,102540,6.5,0.0,229,26.1,9.2
27602,C2,0.640923,18.9,102290,3.4,0.0,176,22.1,11.7
26564.2,C2,0.647924,18.1,102080,10.3,0.0,284,22.1,14.0
26512.9,C2,0.645826,16.7,102180,9.1,0.0,267,20.4,11.3
24579.5,C2,0.55922,16.7,102090,0.1,2.6,89,21.2,12.9
22086.5,C2,0.533578,17.6,101610,3.6,5.8,180,18.4,14.0
26787.4,C2,0.627371,14.7,101110,3.6,0.2,180,21.3,10.9
27282.3,C2,0.648744,16.6,101780,3.8,0.0,183,24.4,11.8
27181.4,C2,0.660094,18.4,102050,6.3,0.0,226,25.2,12.4
27543.6,C2,0.648699,18.5,102120,9.5,0.0,273,27.7,11.8
27463.8,C2,0.659348,20.6,101700,4.8,0.0,201,25.1,13.5
23111.1,C2,0.653767,18.4,101940,8.8,0.0,263,21.4,11.7
22904,C2,0.628448,18.4,101950,2.0,1.6,147,25.9,15.3
28766.9,C2,0.650437,21.8,101870,5.4,0.0,210,27.2,17.4
23089,C2,0.661858,19.3,101780,5.1,0.0,204,23.7,13.8
26722,C2,0.656556,18.1,101840,9.0,0.0,263,24.3,12.4
26387.9,C2,0.65102,19.7,100930,6.4,0.2,225,21.5,15.1
27145.4,C2,0.632574,17.6,101170,2.3,0.4,151,23.1,13.6
26435.2,C2,0.639422,19.9,101960,12.2,0.0,304,26.0,13.0
23052.7,C2,0.642036,20.2,101660,11.8,0.8,298,22.6,14.4
22945.1,C2,0.523219,18.9,101690,0.2,4.4,92,20.8,15.1
28153.4,C2,0.586987,18.6,101510,0.0,1.0,78,22.9,16.3
28505.5,C2,0.585469,19.9,101710,0.5,2.4,103,22.5,16.8
27700.7,C2,0.624876,19.8,101820,1.1,0.0,121,25.3,17.1
27417.8,C2,0.524189,20.1,101570,1.9,6.8,140,25.1,14.9
26033.2,C2,0.655252,20.0,101160,5.1,0.0,200,23.6,14.9
22316.6,C2,0.648574,17.9,101630,10.6,0.8,279,24.9,12.1
21925.5,C2,0.646766,19.4,101060,10.4,0.2,275,24.7,13.9
27230.8,C2,0.600477,19.4,100990,0.4,0.0,98,26.5,14.0
26487.8,C2,0.649143,19.9,101240,10.5,0.0,275,23.0,13.2
27449,C2,0.663047,18.8,101500,6.3,0.4,216,22.4,14.5
27029.4,C2,0.626803,16.9,101730,4.7,0.0,190,16.5,11.4
22560.8,C2,0.639457,16.6,101270,9.4,1.6,258,19.1,11.4
23368,C1,0.577154,15.6,100540,0.1,5.6,83,20.9,12.1
26250.1,C2,0.554888,16.8,100040,1.2,0.0,118,20.8,12.6
26208.9,C2,0.635672,16.9,100600,5.2,0.0,195,20.3,12.9
26412,C2,0.620594,15.0,101140,4.1,0.2,176,20.3,9.7
26209,C2,0.64951,15.3,101830,8.1,0.0,236,22.7,10.2
25349.1,C2,0.636417,15.7,101840,10.1,0.0,261,21.5,8.7
22582.2,C2,0.646708,15.5,101660,7.4,0.0,224,26.2,9.4
21762.6,C2,0.643248,19.2,101650,11.9,0.0,282,25.1,12.2
25540.2,C2,0.62854,20.4,101070,2.3,0.0,139,22.4,15.6
25358,C2,0.661705,17.9,101310,6.4,0.0,207,22.0,13.4
26600.5,C2,0.541603,18.4,101340,0.9,4.2,106,23.9,14.8
26232.5,C2,0.661346,18.8,101280,6.2,0.0,202,24.8,13.7
26166.9,C2,0.6538,18.7,101790,9.8,0.0,250,26.6,12.5
22819.1,C2,0.651871,20.6,102270,9.5,0.0,245,26.6,14.5
22416.6,C2,0.643819,19.6,102030,11.7,0.0,271,22.7,12.5
26734.5,C2,0.613987,19.9,101730,0.9,0.0,103,21.3,17.0
27333.9,C2,0.614004,17.6,102020,1.6,1.8,119,23.4,13.9
27084.2,C2,0.635707,19.2,102290,3.2,0.0,149,20.3,15.0
28108.8,C1,0.541581,18.2,101440,0.0,7.4,67,21.3,16.1
28160,C2,0.556864,19.4,100600,0.4,1.4,86,20.7,17.4
23190.8,C2,0.655099,17.5,101240,5.3,0.0,180,20.8,14.2
23077.2,C2,0.632828,16.1,101710,3.4,0.0,149,22.1,11.3
26636.5,C2,0.655887,17.7,101750,6.5,0.0,195,19.5,13.3
27501.9,C2,0.573827,16.8,101470,0.0,0.2,64,20.9,14.1
27757.8,C1,0.502142,17.2,101720,2.5,6.6,131,21.1,13.4
28122.7,C2,0.606542,18.1,101950,0.4,0.0,82,26.5,15.1
24271.9,C2,0.650362,22.9,101370,9.0,0.0,221,21.5,15.0
27449.3,C1,0.532655,15.1,100790,3.5,5.6,142,19.9,11.2
26731.6,C2,0.613056,16.6,100720,2.9,0.0,131,21.1,13.5
25866.2,C2,0.652124,16.0,101630,8.8,0.0,210,22.3,10.9
23498.2,C2,0.604465,18.2,101980,3.5,3.2,138,20.8,14.1
24728.6,C1,0.535529,15.2,101380,0.0,4.0,57,19.2,14.3
27306.6,C2,0.617342,16.3,101780,3.1,0.2,124,19.0,13.4
27872.7,C2,0.587552,14.3,101780,5.5,0.0,156,16.4,9.5
28284.9,C3,0.526724,13.0,101620,1.5,0.0,95,16.6,9.6
27604.1,C2,0.497039,13.7,101780,1.5,0.6,95,16.3,10.7
24329.8,C3,0.523246,12.6,102190,0.8,0.0,80,19.9,8.9
27755.9,C2,0.584972,13.9,103060,9.8,0.0,197,16.5,8.4
28838.7,C2,0.508835,13.3,102810,1.4,0.0,89,19.7,10.1
28505.8,C2,0.598255,16.2,102280,2.1,0.4,100,21.2,12.7
27274.4,C2,0.638865,16.5,102050,11.9,0.0,212,22.3,11.8
26883.9,C2,0.648834,17.1,101450,10.0,0.4,192,21.5,11.8
24036.3,C2,0.629128,18.3,100770,4.9,0.0,135,20.0,15.0
24084.1,C1,0.587721,15.0,100570,2.3,10.2,99,19.8,10.0
28510.2,C1,0.492023,15.8,99460,3.1,1.0,110,19.9,11.8
28974.4,C1,0.549635,15.1,99580,1.1,0.4,78,16.0,10.3
28730.2,C2,0.57963,13.8,99980,7.3,0.0,155,19.5,9.1
28598.7,C1,0.575637,15.6,101120,2.4,9.6,96,19.6,11.7
24898.9,C2,0.626998,15.2,102480,8.1,0.0,160,20.2,10.7
24566.2,C2,0.572416,14.7,102480,7.5,0.0,152,14.8,9.1
28947.3,C1,0.594524,13.9,101190,0.3,5.8,56,15.3,12.9
29235.7,C1,0.507743,12.0,100230,0.7,0.2,64,17.4,8.6
28640.1,C2,0.560857,12.7,101180,6.2,2.0,134,18.7,7.9
27876.3,C2,0.617692,15.7,101430,5.3,0.0,124,17.9,12.6
27948,C2,0.578264,13.2,102290,7.3,0.2,142,18.0,8.5
25087.6,C2,0.561221,12.4,102880,8.4,0.0,151,19.3,6.7
24315.4,C2,0.564462,13.6,103370,8.5,0.0,150,18.4,7.8
28098.6,C2,0.576748,13.7,103640,10.0,0.0,161,19.1,9.0
28477,C2,0.587933,14.8,103480,8.9,0.0,150,18.7,10.4
28714,C2,0.592377,14.1,103100,10.6,0.0,160,19.0,9.3
28347.7,C2,0.585659,13.8,102450,10.5,0.0,158,16.7,8.6
26278.6,C3,0.522238,12.5,101550,2.9,0.0,86,18.2,8.3
25090.3,C2,0.557382,12.7,101380,8.1,0.4,135,17.4,7.1
30105.4,C1,0.579554,17.1,99690,2.3,5.4,76,16.0,14.7
29901.2,C1,0.484296,15.0,100890,0.2,0.0,42,17.2,13.9
30073.3,C3,0.513592,11.7,102120,6.0,0.2,110,17.6,6.2
29459.9,C3,0.515332,12.1,102280,6.3,0.0,111,16.2,6.6
26672.4,C3,0.604891,12.1,102000,0.1,0.0,38,15.8,8.0
25537.2,C2,0.494342,12.7,101740,5.4,0.0,101,14.3,9.5
29877.6,C3,0.569861,11.1,101960,5.4,0.0,99,13.1,7.8
30877.4,C3,0.611009,10.4,102340,3.2,0.0,78,13.6,7.6
30910.7,C3,0.606298,9.6,102320,5.3,0.6,96,13.2,5.6
31664.8,C3,0.605952,11.2,102140,1.7,0.0,60,13.9,9.1
31131.6,C3,0.599608,12.2,102170,0.1,0.0,34,12.8,10.5
27621.6,C3,0.587965,11.7,102040,0.0,0.0,30,15.7,10.5
27384.6,C3,0.544603,13.3,102100,2.5,0.4,66,14.3,10.9
31424.8,C3,0.56491,12.8,102480,0.0,0.2,29,16.0,11.3
31083.9,C3,0.543168,12.0,102660,3.4,3.8,72,15.1,8.0
31480.2,C3,0.568672,11.8,101790,0.0,1.6,28,14.3,8.5
30364.8,C3,0.578394,12.5,101720,0.0,0.2,27,13.7,10.6
31144.2,C3,0.597493,12.0,102090,0.0,0.0,27,13.9,10.3
27496.4,C1,0.527959,12.7,101520,0.0,3.4,26,12.0,11.4
27075.3,C3,0.598589,8.0,102470,5.5,0.0,83,17.1,4.0
30845.6,C3,0.541633,11.2,101480,5.5,0.0,82,18.8,5.3
31740.9,C1,0.588841,14.9,100930,2.4,4.8,56,16.4,10.9
31697.3,C1,0.492222,13.9,100750,1.7,0.2,49,15.5,11.4
31424.3,C1,0.594862,12.1,101210,0.1,7.0,27,16.3,8.7
30874.4,C3,0.530379,13.9,101790,0.0,0.4,24,18.3,11.4
27513,C3,0.525732,14.1,102230,5.0,0.2,73,13.0,9.9
27586.9,C3,0.629069,9.7,102850,2.5,0.2,53,13.5,6.3
31439.2,C3,0.625205,10.7,102410,1.9,0.0,47,13.3,7.9
33025.8,C1,0.498319,11.2,101570,0.0,3.0,22,15.1,9.1
32722.2,C3,0.541881,13.0,101370,0.0,0.6,22,15.7,10.8
32238.3,C1,0.532368,13.8,101260,0.0,2.4,21,17.5,11.8
31166.3,C1,0.543706,15.6,101470,0.0,3.2,21,17.1,13.6
27513.6,C1,0.580107,15.4,101830,0.1,7.6,24,16.3,13.7
27192,C3,0.605126,11.8,102040,0.0,0.4,20,15.5,7.3
30521.7,C3,0.588267,12.4,102090,0.2,0.0,25,16.5,9.3
30549.4,C3,0.553073,14.2,102180,0.0,0.0,19,15.4,11.8
30724.8,C3,0.520863,14.5,102130,0.0,0.0,19,16.3,13.6
30742.1,C3,0.582929,13.4,102040,2.1,0.6,42,12.0,10.5
30285.8,C3,0.599085,10.4,102080,2.9,1.2,47,15.2,8.8
28872.7,C1,0.547795,11.1,102170,0.0,6.8,18,16.4,6.9
26531.2,C3,0.570628,12.6,101250,0.0,0.0,18,14.1,8.7
30809,C1,0.558406,13.2,100940,1.2,2.8,33,16.3,12.2
32137.1,C1,0.592406,13.9,100380,0.0,3.6,17,15.5,11.5
31222.5,C3,0.530027,13.1,101090,2.8,1.0,43,12.1,10.7
32385.1,C1,0.479428,11.2,101310,0.0,2.2,17,9.8,10.2
32155,C3,0.544032,8.8,100850,1.9,1.8,36,6.2,7.8
30039.9,C3,0.601947,4.0,100720,3.6,0.2,46,6.7,1.7
31235.8,C3,0.623329,2.7,101560,3.8,0.0,47,10.0,-1.4
35397.2,C3,0.571818,4.6,102370,2.5,4.4,39,9.8,-0.8
34673.6,C3,0.61325,5.6,101220,0.0,0.6,16,10.4,1.4
34075.7,C3,0.614988,7.9,101220,0.2,0.0,19,11.4,5.4
34389.3,C3,0.621205,9.5,101870,0.5,0.0,22,14.1,7.6
32292.8,C3,0.563985,10.7,101120,0.1,1.2,17,10.9,7.3
29840.5,C3,0.611356,6.7,101130,1.4,0.6,29,13.3,2.5
28891.7,C3,0.535135,8.8,100870,0.0,2.2,15,13.4,4.2
34041.8,C3,0.563347,10.8,101560,0.0,1.6,14,14.3,8.2
33397.6,C3,0.6106,11.8,102240,0.5,0.0,20,13.5,9.3
32796.5,C3,0.574987,12.7,102270,1.1,0.0,24,13.7,11.8
33138,C1,0.47626,12.8,101920,0.0,2.4,13,13.0,11.8
31844.9,C3,0.626952,9.3,102490,4.5,0.0,43,13.9,5.6
29007.4,C3,0.618331,10.4,101920,0.0,0.0,13,14.4,6.8
28731.5,C3,0.561847,13.1,101680,0.2,0.2,16,14.4,11.8
32411.8,C3,0.547878,13.4,102370,0.8,2.0,21,13.6,12.3
32345.9,C3,0.594674,12.2,102190,1.9,0.6,28,12.2,10.8
33177.5,C3,0.618382,8.1,103260,5.5,0.0,45,12.7,4.0
33667.7,C3,0.54142,9.4,102470,0.1,4.4,14,11.2,6.1
33311.9,C3,0.615266,10.0,102180,0.0,0.2,12,13.6,8.7
31082.7,C3,0.604077,9.3,101850,0.0,1.8,12,10.4,4.9
31144.8,C3,0.630906,8.3,101830,0.0,0.0,12,10.9,6.1
34578.9,C3,0.619476,8.2,101620,0.0,0.4,12,13.5,5.4
34349.3,C1,0.545614,10.7,101630,0.0,5.0,12,15.2,7.8
32614.5,C3,0.569206,13.1,101800,0.9,0.0,21,15.5,10.9
32121.3,C3,0.557731,13.6,101650,0.0,0.0,12,15.6,11.7
31528.2,C3,0.560023,13.3,101820,0.6,0.0,19,16.4,11.0
27655,C3,0.539309,14.3,101220,1.0,0.0,22,13.1,12.1
26724.9,C1,0.504762,12.6,101050,0.0,1.4,12,14.6,12.0
31512.4,C3,0.556946,10.6,101460,0.5,2.0,18,15.0,6.5
30752.6,C1,0.549892,11.5,101300,0.0,4.4,12,12.5,8.0
29503.7,C3,0.602558,10.5,101850,4.8,0.0,41,13.3,8.4
27629.7,C1,0.467138,11.0,101320,1.3,2.0,24,14.7,8.6
25487.6,C3,0.593027,10.0,101970,0.0,1.8,12,15.2,5.2
23359,C3,0.592346,12.1,101820,0.0,0.2,12,14.8,8.9
25806.8,C3,0.555823,14.0,102010,0.0,0.0,12,13.4,13.2
25800.7,C3,0.590769,10.9,101690,3.3,1.2,35,13.5,8.3
26831.1,C3,0.596008,11.5,101780,3.3,0.2,35,13.9,9.4
27859.7,C1,0.593901,11.7,101070,0.0,7.0,12,11.5,9.5
27251.5,C3,0.551793,9.5,101190,4.7,2.2,42,9.9,7.5
26883.4,C3,0.585314,5.6,101690,0.0,2.8,13,11.3,1.3
27575.8,C1,0.571751,6.8,99810,0.0,5.6,13,9.7,2.2
28464.5,C1,0.598584,7.3,99180,0.0,7.2,13,10.9,4.9
33458.8,C1,0.538902,8.3,98280,3.2,0.4,36,10.1,5.7
34158.9,C1,0.531947,7.6,98470,2.1,0.4,30,9.2,5.1
34313.6,C1,0.596591,7.0,99420,0.0,8.6,13,10.8,4.8
33161.3,C1,0.542159,7.8,98890,1.7,1.4,28,9.5,4.9
33995.2,C3,0.549215,5.0,99930,2.1,0.8,31,10.9,0.5
35186.9,C1,0.524267,6.0,98290,0.3,0.2,18,7.4,4.8
34742,C3,0.5392,5.2,99770,1.3,0.6,27,7.1,3.0
35614.4,C3,0.573005,4.6,101310,2.1,3.0,32,5.5,2.0
35572.9,C3,0.597746,3.8,100710,1.1,0.2,26,5.9,2.0
35441.8,C3,0.625947,3.4,102020,5.5,0.0,52,5.2,0.9
36832.3,C3,0.618127,3.2,101500,0.0,0.0,15,5.3,0.9
36858.6,C3,0.620852,2.6,102130,1.7,0.6,33,11.2,-2.9
34425.9,C3,0.606988,6.8,101760,0.3,2.0,21,12.2,2.3
30574.1,C3,0.625305,8.2,102880,0.2,1.0,20,15.3,4.2
29047,C3,0.636759,10.6,102630,1.4,0.0,32,13.5,5.9
32132.4,C3,0.606029,11.6,102050,2.4,0.0,40,12.8,9.6
33072.4,C1,0.478236,9.0,101650,0.0,3.8,17,13.3,5.3
32546.5,C1,0.510404,11.3,100900,0.0,2.2,18,11.5,9.3
32905.5,C3,0.635938,6.8,102310,6.0,0.0,64,12.2,2.0
31922,C1,0.501232,7.6,101740,0.0,5.6,18,8.1,3.1
28852.3,C3,0.591099,7.7,101000,3.5,0.4,51,13.4,7.3
29516.8,C3,0.580927,8.6,100930,0.1,0.8,22,14.3,3.9
31587.2,C3,0.616785,10.2,101500,0.1,0.0,22,10.1,6.2
32191.1,C3,0.609312,9.0,101530,5.3,0.2,65,9.7,8.0
33776.5,C3,0.641599,5.9,102210,1.3,0.0,37,14.2,2.1
33523.3,C3,0.645641,8.8,102510,1.1,0.2,35,11.5,3.3
32114.5,C3,0.595453,10.2,101840,0.0,1.0,21,12.6,8.9
29752.4,C1,0.612715,10.9,99800,0.0,6.8,21,10.5,9.2
32892.7,C1,0.555131,7.8,98700,1.3,1.8,40,8.2,6.1
33589,C1,0.510394,5.2,98870,3.1,1.0,56,8.8,2.3
34028.7,C3,0.538815,6.1,99690,0.9,0.0,37,9.0,3.4
34604.6,C3,0.575865,4.0,100390,7.5,0.2,88,7.0,-1.1
34780.4,C3,0.545558,3.7,99580,1.1,0.2,40,5.1,0.4
31517.2,C1,0.549341,3.7,98720,0.0,3.8,24,6.6,2.3
29718.4,C3,0.55376,4.1,99700,3.5,0.0,64,6.9,1.6
34463.1,C3,0.625023,3.5,102490,6.7,0.0,88,7.8,0.1
34426.2,C3,0.623979,5.8,101420,5.5,0.2,83,10.5,3.3
33252.5,C3,0.61695,4.6,101580,5.7,0.2,86,12.6,-1.3
29182.3,C3,0.546951,7.8,100930,0.2,2.2,33,14.8,3.0
27583,C1,0.499183,12.4,101020,0.2,2.0,33,9.8,10.0
32655.8,C3,0.582087,9.0,100930,0.8,0.2,43,9.1,8.3
33543,C3,0.629107,5.6,101710,5.7,0.0,91,8.3,2.1
34970.8,C3,0.622411,2.6,101680,4.1,0.0,80,8.7,-1.8
34642.5,C3,0.613642,4.4,101030,3.1,0.0,72,6.1,0.2
30998.6,C3,0.618763,4.5,101080,0.8,0.0,47,8.3,2.9
30076.2,C3,0.647566,5.4,102110,1.8,0.0,60,9.3,2.6
34359.9,C3,0.611134,4.9,102650,7.2,0.4,111,13.1,0.5
33122.7,C1,0.555607,8.7,101140,0.3,6.4,44,7.6,4.3
33568.1,C1,0.540539,5.6,99950,2.4,3.8,76,9.2,3.6
33817.5,C3,0.532991,6.2,100330,6.9,2.2,124,8.2,3.1
33365.6,C3,0.5264,4.8,99160,8.3,0.0,138,6.7,1.4
30482.7,C3,0.559554,2.9,100010,0.1,0.6,42,6.4,-0.9
30276.1,C3,0.597094,3.5,100580,2.5,0.0,82,7.9,0.6
33998.5,C3,0.597778,4.0,100970,6.7,0.0,129,9.4,0.1
34889.8,C1,0.583993,6.4,99650,0.7,8.6,58,9.4,1.7
34788.2,C3,0.638309,7.4,101920,0.1,0.2,45,11.4,5.3
29604.8,C3,0.624957,6.2,103090,4.7,0.0,115,11.4,1.2
27826,C3,0.57957,7.2,103450,7.3,0.0,144,11.7,3.0
31411,C3,0.56932,7.6,103280,8.6,0.0,159,9.0,3.6
33330.4,C3,0.642148,5.5,103030,1.1,0.0,70,10.2,2.0
32410.9,C3,0.607607,8.4,102960,4.1,0.0,114,11.9,6.5
33697.2,C3,0.639855,4.6,102700,0.0,0.0,46,9.0,1.5
30150.2,C3,0.644423,6.7,102640,0.0,0.0,46,10.9,4.4
28834.3,C3,0.646162,8.0,102510,1.4,0.0,80,12.2,5.0
32237.4,C3,0.63936,9.0,102320,0.8,0.0,70,13.9,5.7
32529.5,C3,0.561434,7.6,101810,9.6,0.0,183,10.4,1.2
32988.8,C3,0.629808,8.3,101680,0.0,0.0,49,11.4,6.2
31890.3,C1,0.57695,8.2,101330,0.0,8.0,49,15.1,5.0
25705.7,C2,0.548797,11.2,101350,9.6,0.0,189,13.9,7.4
25924.7,C1,0.5804,9.8,100450,0.0,4.6,51,11.2,5.8
25551.8,C1,0.534122,8.3,98850,5.1,1.4,142,12.7,3.7
30157.5,C1,0.560198,8.6,100270,5.7,5.2,151,12.9,4.4
30423.1,C3,0.519061,8.8,100820,8.8,0.0,189,12.8,4.6
30063.8,C3,0.564918,8.6,101560,6.6,0.0,165,13.1,4.5
29556.4,C3,0.576519,7.0,101910,7.1,0.0,173,14.5,0.9
26271.4,C2,0.542127,11.2,101210,7.6,3.2,180,15.5,8.0
25789.6,C3,0.524679,11.4,100520,5.0,0.6,149,13.2,7.3
30042.6,C1,0.494454,11.0,100230,3.2,0.2,125,15.5,8.8
29050.4,C2,0.534518,11.2,100740,8.9,0.4,200,12.8,7.0
28491.6,C3,0.566658,9.1,100750,4.7,0.6,149,11.9,5.4
30262.8,C1,0.576202,8.1,100930,1.5,6.6,99,14.1,4.3
29969.1,C3,0.572684,9.0,101120,2.9,1.8,124,11.6,4.0
26826.4,C3,0.54878,9.0,100340,2.4,0.0,117,13.3,6.3
29577.9,C1,0.569309,11.6,100580,1.0,3.0,92,17.4,8.8
30309.4,C2,0.580876,12.2,100670,7.6,0.0,195,18.6,7.1
29428.9,C2,0.530337,11.2,100830,7.9,0.4,201,16.9,3.8
29693.8,C1,0.503789,12.4,100910,5.3,2.8,167,13.4,7.8
26648.2,C3,0.571133,7.1,100460,1.4,0.2,104,12.0,4.7
29756.1,C3,0.599555,8.0,102230,3.7,0.0,147,15.9,3.0
29038.4,C2,0.573111,12.4,102810,8.4,0.0,215,14.8,8.8
28610.5,C3,0.569722,11.4,102380,4.3,0.0,160,11.3,5.9
29441.9,C1,0.527219,9.7,102140,0.0,5.8,67,11.2,8.1
25482.9,C3,0.560281,7.5,102070,7.4,0.2,207,10.3,3.8
25397.9,C3,0.633004,6.7,102010,2.9,0.0,140,12.1,3.1
29530.1,C3,0.590781,8.8,101070,1.5,0.8,113,10.6,5.5
29280.7,C3,0.543275,6.6,100840,8.3,0.2,223,11.7,2.6
30444.2,C3,0.541723,6.5,101230,8.7,0.0,229,12.6,1.3
28454.6,C3,0.504762,8.4,101090,7.7,1.2,218,14.3,4.7
24252.2,C2,0.53903,9.2,102750,11.1,0.0,265,18.4,2.0
24703.2,C2,0.508865,14.2,102080,1.7,0.4,123,15.7,9.9
27703.9,C2,0.540559,10.0,102560,8.5,0.0,234,17.4,4.2
26747.6,C2,0.632483,15.8,101070,10.4,0.0,262,23.9,8.2
23232,C2,0.644756,18.4,100670,6.3,0.0,206,26.8,12.8
25927.5,C2,0.575604,19.7,100800,4.7,3.6,183,17.2,14.5
27988.9,C1,0.508202,16.8,100330,1.6,5.2,126,24.3,14.7
25734.4,C2,0.616256,18.1,100240,11.6,0.0,284,17.7,11.9
25394.6,C2,0.611809,14.4,101050,7.7,0.0,232,14.6,11.2
22708.2,C2,0.580211,11.1,102010,7.2,0.0,225,17.4,7.6
22382,C2,0.571058,11.3,102220,8.3,0.0,242,18.1,5.2
26213,C2,0.609477,13.4,102080,11.5,0.0,286,17.8,8.6
26566.2,C2,0.531383,12.8,101620,4.5,0.0,185,14.2,7.9
27409.5,C1,0.610349,12.8,100500,0.0,7.4,78,19.0,11.3
27080.4,C2,0.55438,14.4,101140,1.3,0.0,123,19.2,9.9
25835.6,C2,0.622431,16.2,101420,2.9,0.0,158,18.3,13.1
23381,C2,0.550481,15.4,100880,0.3,0.2,95,18.8,12.6
22712.4,C2,0.581773,14.9,100790,5.4,3.2,203,19.7,11.0
26004.9,C2,0.624479,14.6,101770,8.9,1.0,256,17.2,9.5
25734.7,C2,0.584587,12.4,102130,9.7,0.0,268,14.7,7.5
27968.7,C3,0.521012,11.8,101780,0.0,0.0,81,21.2,9.0
27430.8,C2,0.625722,14.4,101610,10.5,0.0,280,22.2,7.7
26137.6,C2,0.654628,16.6,101670,7.3,0.0,235,21.0,11.0
22449.3,C2,0.642742,15.6,101520,6.6,0.0,225,19.2,10.3
20735.6,C2,0.606855,14.2,101360,4.6,0.0,192,18.0,9.3
21624.2,C3,0.542275,14.6,101580,0.0,0.2,82,12.9,11.3
26689.6,C3,0.564811,12.6,102140,0.0,0.0,79,13.7,11.3
25791.9,C3,0.573565,12.0,102080,0.1,0.0,88,14.5,10.2
26361.5,C3,0.545596,11.8,101770,0.0,0.0,80,19.2,9.0
23637.8,C2,0.550781,14.6,101740,0.0,0.0,80,24.2,9.9
21587.4,C2,0.653535,18.0,102060,9.1,0.0,265,25.0,11.7
26849.7,C2,0.648184,20.6,102370,4.2,1.4,190,23.2,15.2
26457,C2,0.657564,18.2,102140,8.3,0.0,255,24.0,13.2
26971.5,C2,0.648649,18.8,101360,3.1,0.0,169,22.5,13.6
23882.3,C2,0.612177,19.4,101060,1.2,0.2,127,21.5,16.2
23245.1,C1,0.527922,17.7,100690,1.1,5.0,124,19.2,13.9
27307.9,C1,0.529387,16.5,100220,0.7,3.4,113,19.1,13.8
27122.1,C1,0.534046,16.2,99660,0.7,3.0,113,20.5,13.4
27176.6,C2,0.54791,16.2,99680,6.8,3.4,234,18.0,11.9
26515.1,C2,0.529983,16.6,100750,2.1,3.0,149,17.7,12.8
23299.8,C2,0.565367,14.8,101950,0.5,0.0,107,20.2,12.0
22337,C2,0.50779,15.8,102270,5.4,9.4,211,22.7,11.5
26157.9,C2,0.607594,18.9,101370,4.2,3.6,191,21.7,15.1
26330.4,C2,0.662323,17.8,101700,5.7,0.0,216,22.5,14.0
27473,C1,0.498738,18.7,101590,0.0,5.6,81,22.6,16.3
25429,C2,0.651766,17.0,101780,8.3,0.0,256,20.3,11.3
22676.5,C2,0.652924,16.0,101690,7.0,1.4,236,21.2,11.8
22212.4,C2,0.570728,16.6,101770,0.0,1.2,81,21.7,11.9
25126.9,C2,0.648721,18.0,101750,3.3,0.0,173,21.4,14.3
27065.3,C2,0.630039,16.1,101390,7.3,2.0,240,17.2,10.8
26886.2,C2,0.539067,14.0,100880,1.7,2.2,139,20.5,10.9
26419.4,C2,0.602371,16.9,100900,1.9,0.8,144,19.9,13.3
24720.1,C2,0.61565,17.1,100880,2.8,1.2,163,20.6,14.3
20915.6,C2,0.640835,15.6,101360,10.1,0.2,279,21.6,10.5
21304.9,C2,0.649317,15.9,101850,7.7,0.0,245,21.3,10.2
25956.3,C2,0.65038,16.2,101860,5.2,0.0,206,21.6,11.0
25422.4,C2,0.662296,18.2,101780,5.9,0.0,217,22.6,14.7
25831.7,C2,0.648918,16.6,102260,8.6,0.0,257,23.6,10.5
26318.3,C2,0.662348,19.0,101940,6.6,0.0,227,23.1,14.5
24980.4,C2,0.64506,19.0,101640,2.5,0.0,155,23.2,14.9
22489.1,C2,0.63704,19.1,101720,1.8,0.0,140,23.5,15.0
21148.6,C2,0.64282,20.3,100880,5.3,0.2,206,22.0,17.1
25018.4,C2,0.601444,18.7,100790,2.1,1.0,146,19.2,15.4
26662.7,C2,0.559679,15.8,101230,6.1,5.4,217,20.0,12.4
25857.6,C2,0.638181,16.2,101820,4.0,2.0,182,22.0,12.4
25525.4,C2,0.64594,16.7,102400,8.9,0.0,258,21.1,11.4
25795.2,C2,0.620503,15.9,102630,3.0,0.0,163,27.0,10.7
22489.6,C2,0.646018,21.6,102460,4.5,0.0,190,27.6,16.3
26721.9,C2,0.660222,19.8,101610,4.8,0.4,192,23.9,14.0
26209.9,C2,0.612546,20.6,101850,0.7,0.6,106,28.6,17.2
22681.1,C2,0.64136,21.8,101980,11.9,0.0,290,25.8,14.9
22283.9,C2,0.659536,20.2,101890,4.9,0.2,192,24.7,14.7
24973.7,C2,0.656958,19.4,101940,9.2,0.0,254,23.1,14.0
25811.2,C2,0.635446,18.1,102080,6.2,3.2,211,25.6,13.1
25516,C2,0.637657,21.2,101550,2.6,0.0,149,23.1,16.9
26015.3,C2,0.652068,18.9,101400,4.8,1.2,187,23.5,14.7
25455.8,C2,0.612631,19.8,101110,1.3,0.4,119,22.4,16.2
22084.3,C2,0.620888,19.2,101360,1.3,0.0,119,22.4,16.0
20857.1,C2,0.649727,18.0,101700,4.6,0.0,182,19.2,13.7
26490.9,C2,0.580731,18.0,101000,0.0,0.2,71,24.7,14.1
