daily_demand,date_format,Predicted_daily_demand,Fold,Month,mean_temp,pressure,cloud_cover,Year,sunshine,precipitation
continuous,time,continuous,1 2 3,continuous,continuous,continuous,continuous,continuous,continuous,continuous
class,meta,meta,meta,,,,,,,
25087.6,26-09-2015 00:00,28562.4,3,9,12.4,102880,3,2015,8.4,0
26387.9,07-07-2015 00:00,24429.3,3,7,19.7,100930,3,2015,6.4,0.2
32204.7,18-01-2014 00:00,33923.5,3,1,8.4,99140,7,2014,0.9,0.2
20287,09-05-2020 00:00,23556.6,3,9,14.8,102100,3,2020,3.4,0
34133.6,21-11-2018 00:00,30827,3,11,4.3,101200,5,2018,3.2,0
24859.2,18-05-2018 00:00,24261.6,3,5,12.1,102560,2,2018,12.5,0
24572,05-11-2018 00:00,25885.4,3,5,12.2,101550,4,2018,5.8,0
27583,21-02-2016 00:00,31011,3,2,12.4,101020,8,2016,0.2,2
25466.2,27-08-2012 00:00,28413.7,3,8,16.9,101370,5,2012,3.1,2.2
23549.7,15-07-2020 00:00,21858.8,3,7,16.5,101600,8,2020,1.5,0
23093.9,25-09-2020 00:00,25991.2,3,9,10.8,100090,5,2020,3.4,0.2
26568.9,05-02-2019 00:00,25284.8,3,5,12.9,101410,6,2019,4.7,1.4
24057.9,05-06-2019 00:00,26766.1,3,5,9.1,102200,7,2019,2,0
37353.9,22-11-2010 00:00,35001.6,3,11,6.3,100970,7,2010,0.3,0.2
30358.2,10-06-2011 00:00,30940.2,3,10,13.5,101020,3,2011,6.9,0.4
24130,15-06-2014 00:00,28482.3,3,6,16.3,102800,8,2014,0.1,0
26736.1,30-09-2012 00:00,31162.4,3,9,12.1,101870,5,2012,1.6,4.2
30507.5,01-07-2020 00:00,29975.6,3,1,8.1,102220,5,2020,0.9,0.2
32261.4,14-11-2019 00:00,29260,3,11,6.8,99490,7,2019,2.6,0.2
30736.9,04-10-2018 00:00,28480.8,3,4,11.3,100190,8,2018,0.3,5.8
34518.6,01-12-2018 00:00,31835.5,3,1,6.6,102570,8,2018,0,0.2
30364.8,22-10-2015 00:00,29964.7,3,10,12.5,101720,8,2015,0,0.2
25857.6,13-06-2010 00:00,29468.4,3,6,16.5,101510,7,2010,3.2,0
26787.8,27-05-2015 00:00,26158.2,3,5,13.8,102250,1,2015,9.7,0
29503.8,16-09-2013 00:00,29599.8,3,9,11.6,100310,0,2013,9.4,0.2
31844.9,12-04-2015 00:00,31051.9,3,12,9.3,102490,5,2015,4.5,0
31959.7,17-11-2017 00:00,31091.8,3,11,5.7,102920,3,2017,5.8,0
36591.6,01-06-2012 00:00,35775.3,3,1,7,102380,3,2012,4.8,0
38779.4,26-01-2011 00:00,36512.5,3,1,6.5,101070,8,2011,0,0.2
24191.7,20-10-2019 00:00,28268.5,3,10,8.3,101050,5,2019,1.4,0.2
39351.1,26-02-2013 00:00,35194,3,2,3.7,103240,8,2013,0,0.2
25230.5,09-09-2012 00:00,28192.2,3,9,19,101150,1,2012,9.5,0
26141.1,05-04-2017 00:00,28055.1,3,5,12.1,102250,8,2017,0.3,0
23637.8,06-04-2016 00:00,27640.7,3,6,14.6,101740,7,2016,0,0
32279.7,24-10-2013 00:00,30920.6,3,10,12.1,101330,4,2013,7.3,1.8
25178.6,16-08-2016 00:00,23854.1,3,8,18.6,101920,1,2016,12.4,0
33597.3,26-04-2012 00:00,30260.8,3,4,11.2,99420,6,2012,4.9,3.2
23690.9,06-08-2014 00:00,24384.7,3,6,18.8,101840,3,2014,11.9,0
28491.6,04-06-2016 00:00,29238.7,3,4,9.1,100750,4,2016,4.7,0.6
29951.1,29-10-2019 00:00,28596.1,3,10,8.6,102510,8,2019,0.1,0
35317.8,04-11-2013 00:00,31523.6,3,4,9.2,99710,7,2013,1.4,5.6
34750.6,11-05-2009 00:00,34201.6,3,11,10.3,99270,6,2009,1,0
33838.6,15-12-2012 00:00,33028.1,3,12,9.2,99130,4,2012,3.3,0
31457.7,04-07-2014 00:00,30400.7,3,4,13.3,100890,7,2014,0,4
30884.1,25-10-2013 00:00,30064.1,3,10,15.4,100500,6,2013,2,0.2
25645.1,19-04-2014 00:00,29636.8,3,4,8.7,101810,3,2014,8.3,0
26426.2,01-01-2018 00:00,31580.2,3,1,6.7,99930,6,2018,0.2,0
25937.1,11-01-2014 00:00,29155.3,3,11,15.9,101460,3,2014,4.6,2.4
27145.4,07-08-2015 00:00,25910,3,7,17.6,101170,6,2015,2.3,0.4
23656.5,07-12-2019 00:00,21024.1,3,7,21.3,101510,5,2019,9.2,0
36303.4,22-11-2013 00:00,33323.7,3,11,5.8,101790,2,2013,4.3,0
30805,14-09-2011 00:00,29649.7,3,9,15,101790,1,2011,9.9,0
35583.7,13-12-2013 00:00,32355.2,3,12,8.8,101960,7,2013,0,1.8
31655.8,10-08-2010 00:00,31024.8,3,10,16.9,101550,6,2010,5.4,0
29452.7,05-10-2013 00:00,30590,3,5,14,101050,7,2013,0,1.8
19525.9,30-06-2019 00:00,21617.4,3,6,19.9,101610,3,2019,8.9,0
20108.6,27-05-2018 00:00,22267.1,3,5,21.3,101560,4,2018,8.4,0
36644,04-04-2013 00:00,34353.8,3,4,2.2,101450,7,2013,0,0.4
23343.3,10-02-2016 00:00,27832.8,3,10,13.3,101680,4,2016,7,0
23048.8,23-04-2017 00:00,26975.6,3,4,11.9,102590,5,2017,7.6,0
29306.6,26-04-2011 00:00,31093.2,3,4,12,102550,5,2011,3.1,0
23499.2,20-08-2019 00:00,22958.3,3,8,16.8,102280,2,2019,9.9,0
27409.5,18-05-2016 00:00,28113.8,3,5,12.8,100500,8,2016,0,7.4
23974.8,29-08-2010 00:00,29867.9,3,8,15.8,101690,5,2010,4.5,2
32033,15-04-2011 00:00,31905.8,3,4,13.5,102030,8,2011,0.6,0
20876.7,14-07-2019 00:00,23297.9,3,7,18,102320,5,2019,2.5,0
29604.8,03-12-2016 00:00,31240.1,3,3,6.2,103090,5,2016,4.7,0
22980.5,05-05-2019 00:00,26863.5,3,5,7.7,102580,5,2019,4.3,0
23052.7,07-11-2015 00:00,23589.3,3,7,20.2,101660,4,2015,11.8,0.8
21904.2,07-08-2017 00:00,21971.5,3,7,22.2,101810,6,2017,7.6,0
26918.1,22-10-2018 00:00,28232.2,3,10,10.2,103630,1,2018,9.1,0
31131.6,16-10-2015 00:00,29915.5,3,10,12.2,102170,8,2015,0.1,0
24731.3,20-06-2018 00:00,23211.9,3,6,20.4,102040,5,2018,4.2,0
31612.1,30-04-2013 00:00,29272.7,3,4,9.5,102480,2,2013,10.1,0
29365.6,08-04-2010 00:00,29314.2,3,8,17.4,100800,6,2010,1.5,3.2
30246.3,28-10-2012 00:00,33832.2,3,10,5,101550,7,2012,0.1,3
26648.1,21-05-2011 00:00,27967.4,3,5,15.1,101910,1,2011,11.9,1.2
27181.4,24-06-2015 00:00,24747.3,3,6,18.4,102050,3,2015,6.3,0
24312,06-01-2017 00:00,22779.2,3,6,18.9,102070,1,2017,11.1,0
32892.7,02-08-2016 00:00,32256.2,3,2,7.8,98700,7,2016,1.3,1.8
31447.3,02-06-2011 00:00,34496.7,3,2,11,102000,8,2011,0,0
27358.9,06-03-2015 00:00,24979.9,3,6,15.8,102120,3,2015,9.1,0
31166.3,11-06-2015 00:00,28807.9,3,11,15.6,101470,7,2015,0,3.2
35396.7,11-12-2010 00:00,33581.1,3,11,10.8,99260,7,2010,0,2.8
36643.9,17-03-2011 00:00,34781.5,3,3,6.9,101540,6,2011,1.1,0.4
29937.5,23-05-2011 00:00,29257.9,3,5,14.5,102010,4,2011,5,0
31144.2,23-10-2015 00:00,30056.9,3,10,12,102090,8,2015,0,0
30300.1,06-06-2011 00:00,31214.5,3,6,12.4,100630,8,2011,0.2,0.2
32635.4,16-12-2019 00:00,29201.6,3,12,6.7,99980,7,2019,0,4.4
32195.3,18-03-2014 00:00,31029.8,3,3,10.5,101700,6,2014,2.8,0
21004.5,04-09-2020 00:00,23561.4,3,4,15.9,102450,3,2020,4.4,0
25497.3,08-10-2016 00:00,25713.2,3,8,15.6,102490,6,2016,3.5,0
33458.8,01-04-2016 00:00,32816.7,3,1,8.3,98280,4,2016,3.2,0.4
34652.4,01-08-2011 00:00,36370.8,3,1,7,99690,5,2011,1.8,0.2
36746.7,25-01-2012 00:00,35526.7,3,1,7.1,101520,8,2012,0,1
28169.3,10-06-2012 00:00,31253,3,10,11.4,101300,4,2012,7.9,0.2
23312.9,09-04-2020 00:00,23968.4,3,9,16.7,102070,7,2020,0.4,0.6
26372.2,30-04-2019 00:00,24959.8,3,4,12.1,102440,3,2019,9.5,0
21831.1,15-06-2019 00:00,23706.8,3,6,15.8,101280,7,2019,3.7,0.8
27444.4,03-12-2020 00:00,27436.3,3,3,7.7,100930,2,2020,5.4,1.2
29577.4,13-03-2020 00:00,27355.1,3,3,9.3,101780,6,2020,6.7,3
27556.1,14-07-2014 00:00,24542,3,7,18.5,101420,2,2014,11.1,0
27368.8,13-08-2014 00:00,25806.7,3,8,17.3,100550,2,2014,9.9,0
20915.6,07-02-2016 00:00,24219.5,3,7,15.6,101360,3,2016,10.1,0.2
29078.9,07-04-2013 00:00,26155.5,3,7,18.7,101970,4,2013,4.5,0
31263.9,17-05-2011 00:00,29986.7,3,5,14.7,102010,8,2011,2.1,0
25895.8,20-08-2018 00:00,22731.1,3,8,22.2,101990,6,2018,3.9,0
30913.3,10-11-2013 00:00,30660.8,3,10,10.9,101780,4,2013,2.4,5
25734.4,05-12-2016 00:00,24602.2,3,5,18.1,100240,3,2016,11.6,0
26724.9,20-12-2015 00:00,29697.4,3,12,12.6,101050,6,2015,0,1.4
21762.6,08-02-2015 00:00,24051.9,3,8,19.2,101650,3,2015,11.9,0
30765.6,31-12-2013 00:00,32308.7,3,12,8,100410,5,2013,0,4.8
28124.2,16-04-2011 00:00,30884.4,3,4,13.5,102240,7,2011,2.7,0
30196.4,15-07-2010 00:00,28274.8,3,7,18.2,100430,6,2010,4.3,1.4
25771.4,24-05-2014 00:00,27829.1,3,5,13.7,100960,7,2014,3.2,2.4
22489.6,16-07-2016 00:00,23589.7,3,7,21.6,102460,7,2016,4.5,0
32066,02-03-2017 00:00,31380.7,3,2,8.7,99480,7,2017,2,2.4
27482.4,18-05-2013 00:00,29489.5,3,5,12.4,100820,6,2013,1.7,0
32898.1,14-12-2016 00:00,30368.6,3,12,10.1,101980,2,2016,3.9,0
28894.6,17-11-2019 00:00,29693.4,3,11,5.1,101120,7,2019,2.1,0
32948.9,05-09-2012 00:00,30919.6,3,5,13.3,100830,7,2012,0,5.8
26164.6,06-02-2012 00:00,29126,3,6,16,101440,7,2012,1.6,4.8
28718.8,21-05-2014 00:00,26917,3,5,14.5,100820,2,2014,5.9,8
28454.4,15-03-2014 00:00,30329.8,3,3,12.1,102650,2,2014,7.1,0
26109.2,18-03-2017 00:00,29874.1,3,3,10.8,101040,8,2017,0.1,0
30283.6,21-12-2018 00:00,28904,3,12,10.1,100120,8,2018,0.3,0.4
35406.8,11-05-2012 00:00,33995.6,3,11,5.3,100640,2,2012,6.7,0
29365.8,27-03-2017 00:00,28078.7,3,3,11.2,102200,3,2017,8,0
33397.6,12-01-2015 00:00,30137.7,3,12,11.8,102240,8,2015,0.5,0
27425.7,18-10-2019 00:00,26803.2,3,10,12.4,99950,5,2019,4.6,2.4
30109.7,07-06-2011 00:00,27446.4,3,7,16.9,100520,6,2011,7.9,0.2
30186.3,22-02-2014 00:00,32888.5,3,2,8.3,100910,3,2014,6.4,0
25465.1,06-01-2018 00:00,23406.1,3,6,19.9,101760,7,2018,3,0
24645.3,26-09-2019 00:00,24924.6,3,9,18.2,100290,6,2019,1.7,0.8
26721.9,21-07-2016 00:00,24292.2,3,7,19.8,101610,5,2016,4.8,0.4
25563.5,30-06-2012 00:00,26478.4,3,6,18.4,100810,4,2012,8.3,0
27101.7,25-10-2014 00:00,30518,3,10,11.6,101860,5,2014,2.6,0
31073.6,09-08-2011 00:00,29673.2,3,9,16.8,100900,7,2011,2.1,0.8
31313.2,01-05-2013 00:00,34284.5,3,1,9.4,103530,7,2013,0,0.2
24408.5,15-08-2017 00:00,23492.9,3,8,19.7,101540,5,2017,7.8,0
32166.4,17-04-2013 00:00,29939.3,3,4,13.8,101400,5,2013,2.8,0
25846.9,07-05-2009 00:00,27764.1,3,7,20.4,100990,4,2009,7.4,0.4
30679.3,10-09-2013 00:00,29979.9,3,10,15.5,101990,6,2013,1.3,0
29843,21-03-2010 00:00,33807.5,3,3,9.8,101610,5,2010,2.8,0
29393.1,27-07-2009 00:00,29068.7,3,7,17.7,101210,6,2009,5.8,0.8
28611.8,08-06-2010 00:00,29538.1,3,8,16.4,101480,6,2010,2.5,2.6
30324.5,23-10-2010 00:00,33376.3,3,10,10.5,100400,6,2010,3.5,0.2
30465.3,04-07-2013 00:00,32009,3,4,4.6,101970,1,2013,7.6,0
34611.8,04-08-2013 00:00,31588.6,3,4,7.7,100530,5,2013,4.2,2.4
21794.3,16-06-2018 00:00,24328.9,3,6,17.2,101440,7,2018,2.6,0.2
29477.2,24-12-2014 00:00,31413.3,3,12,9.6,101760,4,2014,1.8,0
25246.8,30-08-2016 00:00,24310,3,8,20,102410,0,2016,12.2,0
24594.4,16-08-2017 00:00,24412.8,3,8,17.6,101880,5,2017,4.7,3.8
25082.2,08-12-2012 00:00,26267.4,3,8,21.1,101200,3,2012,7.8,0
32576,25-01-2018 00:00,31368.4,3,1,8.6,100800,2,2018,5.1,0
30983.7,06-12-2012 00:00,30758.9,3,6,12.9,100940,8,2012,0,0.2
26746.4,17-04-2011 00:00,30172.9,3,4,14.8,102430,4,2011,5.1,0
27336.4,10-05-2018 00:00,26586,3,10,17,101540,7,2018,3.1,0
26260.9,25-12-2018 00:00,30387.2,3,12,4.9,103440,7,2018,0,0.2
31961.1,03-06-2017 00:00,30655.7,3,3,6.6,100450,5,2017,5.1,0
23813.4,23-09-2017 00:00,26793.4,3,9,15.3,102160,6,2017,1.2,0
29333.2,30-04-2015 00:00,28225.5,3,4,10,101140,2,2015,9.8,0
38486.3,03-01-2011 00:00,35886.1,3,3,4.2,103770,8,2011,0,0
24693.1,21-05-2018 00:00,24107,3,5,15.9,101620,4,2018,6.7,0
29881.5,21-10-2014 00:00,29644.2,3,10,13.5,100920,4,2014,5,1
40221.3,15-01-2010 00:00,37724.5,3,1,3.6,101720,8,2010,0,1.6
29879,23-08-2012 00:00,27901.8,3,8,17.5,101420,6,2012,6.2,0
40520.8,02-10-2010 00:00,37545.6,3,2,2.3,101650,4,2010,3.9,0
27513.6,11-07-2015 00:00,28606.9,3,11,15.4,101830,6,2015,0.1,7.6
34174.1,29-11-2017 00:00,31524.6,3,11,4,101070,5,2017,0.1,0
26361.5,06-03-2016 00:00,28519.4,3,6,11.8,101770,8,2016,0,0
29210.6,09-02-2014 00:00,26507.1,3,9,17.6,102300,2,2014,8.3,0
28375.6,20-08-2014 00:00,27536.8,3,8,13.6,101710,3,2014,7,0
28225.8,04-10-2015 00:00,28238.5,3,4,13.8,101760,1,2015,8.8,0.4
24548.2,14-09-2014 00:00,27467.7,3,9,16.8,102250,2,2014,5.1,0
27674.5,25-12-2011 00:00,33879.5,3,12,7.9,102840,8,2011,0,0
34280.4,02-07-2017 00:00,32781.2,3,2,5.8,101430,7,2017,4.8,0
26289.9,04-11-2017 00:00,26950,3,4,11.2,102710,2,2017,12.1,0
32346.9,13-03-2018 00:00,29274,3,3,8.2,100690,5,2018,4.1,0
29383.9,29-08-2013 00:00,26347.7,3,8,19.5,102180,1,2013,8.1,0
29077.8,26-05-2009 00:00,30248.6,3,5,14.6,101470,5,2009,5.4,1.2
38372.2,14-02-2012 00:00,35083,3,2,5.9,102490,6,2012,0.5,0
24865.3,06-08-2013 00:00,26966.2,3,6,13.8,102140,4,2013,11.4,0
30716.1,05-10-2011 00:00,28450.9,3,5,14.9,102490,1,2011,12.3,0
32918.7,27-04-2012 00:00,30295,3,4,12.4,101020,6,2012,5.2,2.4
32021.2,02-01-2014 00:00,34360.1,3,2,5.6,99000,3,2014,5.6,0
27112.5,05-03-2018 00:00,25471.7,3,5,10.8,101890,3,2018,10.5,0
29273,21-06-2013 00:00,26946.8,3,6,18.8,101010,6,2013,3.3,1.6
36883.8,25-02-2009 00:00,36032.2,3,2,9.3,101536.61,7,2009,0,0
30328.3,08-04-2009 00:00,30288,3,8,19.7,101610,8,2009,0,0
33843.3,28-01-2012 00:00,36216.1,3,1,4.3,102820,5,2012,1.2,0
26209,30-07-2015 00:00,25577.8,3,7,15.3,101830,4,2015,8.1,0
31283.8,20-09-2011 00:00,30364.5,3,9,17,101770,8,2011,0.7,1.8
23702.2,31-10-2020 00:00,25760.8,3,10,14.5,101240,7,2020,0,7
40022.5,02-01-2011 00:00,36890.2,3,2,2.9,102590,7,2011,0.3,0.2
28284.9,09-03-2015 00:00,28436.9,3,9,13,101620,7,2015,1.5,0
30989.7,20-03-2010 00:00,34014.6,3,3,11.6,100390,8,2010,0,3.4
40216,02-12-2010 00:00,37851.9,3,2,2.4,102300,8,2010,0,0.2
27729,29-07-2014 00:00,24070.6,3,7,21.5,101590,3,2014,11.3,0
29844,10-01-2014 00:00,27688.2,3,10,18.1,102520,6,2014,3.2,0
23784.7,08-03-2016 00:00,23808.5,3,8,21.5,100770,6,2016,4.7,0
27443.4,05-09-2009 00:00,32067.7,3,5,12.4,101650,4,2009,2.3,0
31786.9,14-12-2013 00:00,32544.4,3,12,7.7,102240,3,2013,2,1.2
25046.4,19-10-2019 00:00,27101.4,3,10,12.7,100100,3,2019,6.7,0.6
25253.9,26-07-2017 00:00,25442.9,3,7,18.3,100780,6,2017,0.6,1.6
29524,16-04-2015 00:00,28104.4,3,4,13.2,101550,3,2015,6.4,0
31106.4,17-11-2013 00:00,33243.6,3,11,6.2,102430,8,2013,0,0.4
27481.2,12-07-2019 00:00,28358.7,3,12,9.3,101220,7,2019,0.3,2
33486.4,13-10-2009 00:00,33679.1,3,10,10.5,103090,2,2009,7.9,0
34366.7,11-05-2013 00:00,31976.1,3,11,8.6,99480,7,2013,1,2
34685.2,11-01-2012 00:00,32612.6,3,11,8.6,97960,4,2012,3.9,0.4
39426.8,29-01-2009 00:00,38004.9,3,1,4.4,101680,5,2009,3.4,0
35332.1,16-03-2015 00:00,32319.6,3,3,6.3,102340,6,2015,0,0.8
29409.3,24-03-2018 00:00,29972.4,3,3,8.2,100070,8,2018,0,0
18699.2,19-04-2020 00:00,24587.7,3,4,12.4,102010,0,2020,5.1,0
24982.3,14-08-2017 00:00,24363.9,3,8,17.1,101720,4,2017,6.6,0
22160,19-05-2019 00:00,26240,3,5,13.4,100970,6,2019,0.3,0
35152.4,16-11-2012 00:00,32987.6,3,11,9.1,101470,8,2012,0,0
24566.2,20-09-2015 00:00,28051.9,3,9,14.7,102480,2,2015,7.5,0
29138,05-01-2015 00:00,28627,3,5,9.8,101060,5,2015,4.4,0
20968.3,06-03-2017 00:00,23163,3,6,18.2,101460,5,2017,10.1,0
26648.2,16-04-2016 00:00,30133.4,3,4,7.1,100460,6,2016,1.4,0.2
34936.4,11-09-2011 00:00,32322,3,11,12.6,101540,7,2011,1.1,0
33151.8,26-11-2018 00:00,29804,3,11,6.2,101370,7,2018,0,0
28731.5,12-06-2015 00:00,29685.6,3,12,13.1,101680,8,2015,0.2,0.2
28400.9,26-06-2014 00:00,26016.6,3,6,16.6,101530,4,2014,5.5,1.2
24470.2,06-05-2019 00:00,23523.6,3,6,15.8,100590,6,2019,4.6,0
30798.3,29-04-2014 00:00,28539.9,3,4,12.8,101240,4,2014,4.3,0
31222.5,18-11-2015 00:00,29901.6,3,11,13.1,101090,5,2015,2.8,1
33217.4,22-10-2012 00:00,31764.3,3,10,12.8,102020,8,2012,0,0.2
35720,03-11-2011 00:00,33791.9,3,3,8.3,101450,5,2011,3.6,0
31469.1,16-11-2017 00:00,28975.6,3,11,12.2,102350,7,2017,1.6,0.2
32918.7,25-11-2016 00:00,30987.5,3,11,8.2,102200,0,2016,6,0
29741.4,31-10-2010 00:00,33377.4,3,10,10.9,100020,7,2010,0,3.4
26853.6,13-11-2020 00:00,26831.8,3,11,11.2,101190,4,2020,4.4,1.4
22265.3,24-09-2016 00:00,26955,3,9,16.5,101700,3,2016,4.9,1.6
24446.9,29-04-2017 00:00,27977.3,3,4,10.9,101450,6,2017,2.1,0
28005.8,29-11-2020 00:00,28110,3,11,8.2,102540,8,2020,0,0
32874,01-02-2011 00:00,37486.2,3,1,3,102830,8,2011,0.1,0
31121.8,17-03-2012 00:00,33584.5,3,3,9.2,101290,7,2012,0,2.2
31023,06-09-2010 00:00,29321.2,3,6,17.3,100430,7,2010,3.2,0
28788.9,18-06-2014 00:00,25440.3,3,6,18.1,102620,4,2014,7,0
21624.2,30-05-2016 00:00,28454.8,3,5,14.6,101580,8,2016,0,0.2
31101,18-09-2009 00:00,30812.4,3,9,15.7,101830,2,2009,7.2,0
23500.9,09-11-2020 00:00,23429.3,3,9,14.5,101760,6,2020,8.9,0.2
32250.5,22-12-2016 00:00,31177.6,3,12,6.7,102740,1,2016,3.9,0
32580.8,18-10-2012 00:00,30902.4,3,10,14.6,100200,7,2012,2.9,0.2
22211.7,09-04-2016 00:00,26074.4,3,9,18.2,101280,7,2016,1.1,3
32992.4,14-03-2014 00:00,31005.4,3,3,9.7,102780,0,2014,9.5,0
24519.6,13-06-2018 00:00,23449.3,3,6,16.4,101810,3,2018,6.9,0
29135.2,09-09-2014 00:00,27055,3,9,17.2,102140,2,2014,8.6,0
34349.3,15-12-2015 00:00,30220.9,3,12,10.7,101630,8,2015,0,5
36146,16-01-2015 00:00,33888.7,3,1,6,100440,2,2015,2.8,0.2
24212.6,21-06-2014 00:00,24266.7,3,6,18.7,101970,1,2014,13.2,0
25738.5,17-06-2012 00:00,27325.1,3,6,16.1,101640,5,2012,6.1,4.2
24921.2,08-02-2009 00:00,28900.8,3,8,16.7,101230,4,2009,7.9,0
33590,01-09-2019 00:00,32036.4,3,1,3.9,102970,3,2019,3.1,0
30874.4,30-10-2015 00:00,29430.8,3,10,13.9,101790,8,2015,0,0.4
33947,27-11-2018 00:00,29403.1,3,11,7.7,101360,7,2018,0,7.4
23571.5,08-08-2016 00:00,24516.6,3,8,18.2,102180,5,2016,7.2,0
25304.3,13-04-2014 00:00,28415.4,3,4,12.2,102160,1,2014,12.3,0
24133.5,21-05-2019 00:00,22772.2,3,5,15.2,101810,1,2019,11.9,0
31654.6,29-03-2012 00:00,30525.5,3,3,13.3,102790,0,2012,11.2,0
26405.2,27-10-2018 00:00,29899.2,3,10,4.7,101440,4,2018,3.8,0.6
32114,15-05-2012 00:00,30847.1,3,5,8.7,101620,5,2012,2.7,2.2
34229,11-09-2016 00:00,31221.7,3,11,5.6,100020,7,2016,1.4,0.4
29295,13-11-2018 00:00,28491.8,3,11,10.9,102030,2,2018,5.7,0
28499,08-08-2011 00:00,28117.3,3,8,16.4,100750,5,2011,7.3,0.2
28472.8,01-12-2019 00:00,30633.5,3,1,8.7,102320,8,2019,0,0
30877.4,13-10-2015 00:00,29862.3,3,10,10.4,102340,6,2015,3.2,0
28085.4,28-11-2020 00:00,28328.6,3,11,7.6,101780,8,2020,1.6,0
31179.4,04-10-2012 00:00,30782.3,3,4,10.1,99030,2,2012,8.3,1.2
31051.4,09-10-2009 00:00,30785.6,3,9,15,103550,2,2009,7.5,0
27122.1,14-06-2016 00:00,26517.7,3,6,16.2,99660,8,2016,0.7,3
30047.9,18-12-2016 00:00,31111.7,3,12,6.8,103620,8,2016,0,0
30725.7,10-11-2010 00:00,31743.3,3,10,14.9,101810,3,2010,9.5,0
34185.2,24-01-2010 00:00,37443.4,3,1,4.7,102410,7,2010,0,1.4
23824.2,04-02-2020 00:00,26839.7,3,4,9.8,101650,6,2020,3.6,0
23181.8,21-06-2018 00:00,30032.1,3,6,15.7,102570,2,2018,12.1,0
25759.9,21-07-2012 00:00,27094.2,3,7,16.2,102390,5,2012,7.3,0
25927.5,05-09-2016 00:00,25205.4,3,5,19.7,100800,5,2016,4.7,3.6
19264.1,16-05-2020 00:00,22439.9,3,5,13.3,102440,5,2020,11.7,0
33547.9,03-06-2010 00:00,35920.5,3,3,4.2,102770,3,2010,5.4,0
29168,06-03-2014 00:00,27499.3,3,6,16.2,101240,7,2014,2,4.4
32314.2,02-08-2015 00:00,33610.9,3,2,5.2,103830,2,2015,6.2,0
19331.4,08-07-2016 00:00,23252.2,3,8,22.2,102340,4,2016,8.9,0
28256.6,29-10-2020 00:00,26553.9,3,10,11.1,101130,8,2020,1,3
36152,19-12-2013 00:00,32887.3,3,12,7,100210,3,2013,5.1,3.8
33709.9,03-11-2015 00:00,31154.2,3,3,8.4,102880,4,2015,5.6,0
34061.4,18-11-2014 00:00,31418.5,3,11,10.1,101020,5,2014,3.4,0.2
37814.8,20-03-2013 00:00,34303.1,3,3,4.3,100690,7,2013,0.3,0
19557.5,08-11-2019 00:00,22533.2,3,8,19.1,101120,3,2019,7.2,0
25091.4,24-06-2019 00:00,22804.7,3,6,20.9,101560,7,2019,1.7,2.8
29840.5,28-11-2015 00:00,31589.8,3,11,6.7,101130,4,2015,1.4,0.6
35814.8,24-02-2011 00:00,33816.7,3,2,11.1,102200,4,2011,4.5,0
32711.2,05-10-2010 00:00,31790.8,3,5,9.4,101250,5,2010,5.8,0
27632.5,16-05-2009 00:00,31095,3,5,12.4,100590,5,2009,5.6,1
24519.7,30-09-2017 00:00,27219.9,3,9,14.2,101640,7,2017,2.4,2
28122.7,20-08-2015 00:00,26775.5,3,8,18.1,101950,8,2015,0.4,0
27541.9,30-07-2014 00:00,24260.7,3,7,20.4,101580,1,2014,12.6,0
32797.6,05-06-2010 00:00,31640.8,3,5,11.4,101260,7,2010,3.5,0
30921.5,03-06-2020 00:00,29757.4,3,3,6.6,100350,1,2020,1.2,0
34962.8,17-12-2014 00:00,32221.6,3,12,7.3,100630,8,2014,0.2,0.2
31214.9,19-09-2013 00:00,30200.7,3,9,12.3,101040,2,2013,1.1,0.2
33629.6,12-05-2018 00:00,29353.4,3,12,8.4,101410,8,2018,0,1
31961.4,17-11-2016 00:00,30277.1,3,11,10.4,100070,7,2016,1.2,0.8
33629.9,29-03-2013 00:00,33853.7,3,3,2.7,101100,6,2013,4,0
27872.7,09-02-2015 00:00,27472,3,9,14.3,101780,5,2015,5.5,0
24730,22-06-2013 00:00,28599.4,3,6,15.6,100670,7,2013,1.1,0.2
25739.5,09-01-2016 00:00,25106.2,3,9,19,102280,2,2016,9.9,0
30217.4,15-03-2009 00:00,34364.9,3,3,9,103040,2,2009,8.9,0
30699,27-06-2012 00:00,27095.9,3,6,20.4,101730,6,2012,1.6,0.2
30034.8,09-01-2011 00:00,28437.3,3,9,16,101400,2,2011,8.9,0
24788.8,20-05-2019 00:00,24207.9,3,5,16.3,101270,6,2019,3.1,0
29304.1,24-09-2014 00:00,28182.1,3,9,15.6,101470,3,2014,5.6,0.2
25763.2,20-07-2013 00:00,26021,3,7,20.6,102330,5,2013,2.9,0
26883.9,09-11-2015 00:00,26479.6,3,9,17.1,101450,3,2015,10,0.4
34333.1,03-05-2011 00:00,35750.4,3,3,4.5,103080,8,2011,0.5,0.2
32711.2,13-04-2010 00:00,31772.4,3,4,10.1,102410,1,2010,12.1,0
27988.9,05-11-2016 00:00,25953.2,3,5,16.8,100330,7,2016,1.6,5.2
39499.3,13-01-2009 00:00,36783.4,3,1,8.6,100950,5,2009,0.2,0.2
35088.9,01-11-2018 00:00,32471,3,1,5,101800,8,2018,0,0.2
27920.5,04-11-2009 00:00,34539.5,3,4,10,100850,8,2009,0,2.8
30465.8,24-04-2014 00:00,28933.3,3,4,13.8,101860,5,2014,3.7,0.6
