daily_demand,date_format,Month,cloud_cover,Year,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure
continuous,time,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous
class,meta,,,,,,,,,,
34144.5,11-03-2010 00:00,11,6,2010,2.2,49,18.5,14.6,12.5,0,101140
33520.4,11-04-2010 00:00,11,6,2010,3.5,58,17.4,16,13.4,0,101770
33548.6,11-05-2010 00:00,11,8,2010,0.1,24,11.7,16.1,14.7,6.6,101870
30512.1,11-06-2010 00:00,11,6,2010,1.7,43,9.3,9.8,7.8,0,101580
30429.6,11-07-2010 00:00,11,7,2010,1.7,42,9.5,7,4.7,2,100620
36560.5,11-09-2010 00:00,11,6,2010,0,20,10.1,7,5.3,0.4,97650
35396.7,11-12-2010 00:00,11,7,2010,0,19,10.4,10.8,9.6,2.8,99260
31869.5,13-11-2010 00:00,11,7,2010,0,19,8.1,9.5,8.6,0.6,99360
32015.2,14-11-2010 00:00,11,7,2010,0,18,8.2,7.4,6.6,2.8,99590
37287.5,15-11-2010 00:00,11,2,2010,2.9,46,7.4,4.2,0.1,0.2,101370
37782.7,16-11-2010 00:00,11,7,2010,0.4,25,7.5,3.4,-0.6,0.2,102000
37355.9,17-11-2010 00:00,11,7,2010,0,17,10.9,4.2,0.9,3.4,100770
37433.8,18-11-2010 00:00,11,7,2010,2.4,41,12.2,8,5,0.2,100490
36835.4,19-11-2010 00:00,11,6,2010,5.6,59,8.4,7.2,2.2,0.4,101140
33325.8,20-11-2010 00:00,11,8,2010,0,17,7.7,5.9,3.3,0,101330
32366.2,21-11-2010 00:00,11,8,2010,0,16,7.7,6.3,4.8,0,101150
37353.9,22-11-2010 00:00,11,7,2010,0.3,21,7.6,6.3,4.8,0.2,100970
37853.1,23-11-2010 00:00,11,7,2010,0.1,18,5.6,6.5,5.3,0,101180
36115.7,12-11-2010 00:00,12,8,2010,0.1,14,6.2,6.3,3.8,0,102580
34976.6,28-12-2010 00:00,12,8,2010,0,12,9.5,5.3,2.5,0.4,101390
35527.8,29-12-2010 00:00,12,8,2010,0,12,7.7,6.8,4.1,1.4,101960
35260.8,30-12-2010 00:00,12,8,2010,0,12,6.8,6.9,6.1,0,102440
34306.6,31-12-2010 00:00,12,8,2010,0,13,7.2,5.9,5,0,102650
31309.7,01-01-2011 00:00,1,8,2011,0,13,4,5.9,4.6,0.6,102500
35380,01-03-2011 00:00,1,7,2011,0.1,15,6,1.3,-0.3,0,102460
39412.2,01-04-2011 00:00,1,7,2011,0,13,7.1,2.9,-0.3,0,101360
34652.4,01-08-2011 00:00,1,5,2011,1.8,29,7.2,7,3.9,0.2,99690
39562.6,01-11-2011 00:00,1,7,2011,0.1,16,12.9,6.8,4.8,6,100590
39151.1,01-12-2011 00:00,1,8,2011,0,14,13.7,8.3,3.7,0.4,101110
37400.7,13-01-2011 00:00,1,8,2011,0,14,12.1,11.2,8.7,1,100970
36265.2,14-01-2011 00:00,1,6,2011,0,14,12.3,11.6,11.1,7.2,100990
32732.6,15-01-2011 00:00,1,8,2011,0,15,12.4,9.9,7.5,0,101540
38576.4,18-01-2011 00:00,1,3,2011,5.9,55,7.4,5.6,3.7,0,102740
34457,23-01-2011 00:00,1,8,2011,0,17,7.2,5.1,2.5,0.8,103430
39020.1,24-01-2011 00:00,1,7,2011,0,17,8.5,6.5,5.8,0.6,103100
39053.7,25-01-2011 00:00,1,8,2011,0.1,19,7.1,4.9,1.3,0.4,101750
38779.4,26-01-2011 00:00,1,8,2011,0,17,3.1,6.5,5.9,0.2,101070
37235.4,29-01-2011 00:00,1,8,2011,0,18,5.6,1,-0.1,0,102270
35861.5,30-01-2011 00:00,1,5,2011,4.6,58,4.8,2.4,-0.8,0,102330
40683.7,31-01-2011 00:00,1,4,2011,3.9,54,8,2,-0.8,0,102570
40022.5,02-01-2011 00:00,2,7,2011,0.3,25,10.7,2.9,-2.2,0.2,102590
38939.8,02-02-2011 00:00,2,7,2011,0.1,22,10.8,6.4,2.1,0,102470
38041.7,02-03-2011 00:00,2,3,2011,3.6,55,12.3,7.3,3.7,0,102320
36866.4,02-04-2011 00:00,2,8,2011,0,20,13.1,8.6,4.9,0,101630
32859.9,02-05-2011 00:00,2,8,2011,0,21,11.8,12,10.8,0,101760
31447.3,02-06-2011 00:00,2,8,2011,0,21,12.2,11,10.2,0,102000
36261.8,02-07-2011 00:00,2,7,2011,0.2,26,10.6,10.5,8.7,0.2,101510
37789.5,02-08-2011 00:00,2,1,2011,8.5,90,10.4,5.5,0.3,0,102220
37326,02-09-2011 00:00,2,8,2011,0.9,36,11.2,5.5,0.6,0.2,101770
37469.6,02-10-2011 00:00,2,8,2011,0,23,12.8,9.4,7.6,9,101270
36554.7,02-11-2011 00:00,2,7,2011,0.1,26,11.4,10.2,7.6,2.6,101090
32212.7,02-12-2011 00:00,2,5,2011,2.8,56,8.8,9.8,8.2,0,101110
32005.7,13-02-2011 00:00,2,8,2011,0,24,10.2,6.7,4.6,4.8,100210
36801.7,14-02-2011 00:00,2,4,2011,4.9,74,7.5,7.1,3.9,0.4,100120
38061,15-02-2011 00:00,2,7,2011,0,25,11,5.8,4,1.6,99180
37801.3,16-02-2011 00:00,2,4,2011,3.2,63,10.2,6.4,1.8,0,99450
37900.9,17-02-2011 00:00,2,6,2011,2.4,57,9.1,7.2,4.1,0,100460
37494.5,18-02-2011 00:00,2,7,2011,0.6,38,6.5,6.7,4.2,8,101260
34232.8,19-02-2011 00:00,2,8,2011,0,27,5.7,4.6,2.6,2.4,101010
33271.7,20-02-2011 00:00,2,8,2011,0,27,7.5,5.3,4.8,0,101510
38276.5,21-02-2011 00:00,2,8,2011,0,28,7.9,5.3,3.1,0.8,101330
38116.4,22-02-2011 00:00,2,8,2011,0,28,11.3,6.3,4.6,2.2,101640
37314.4,23-02-2011 00:00,2,8,2011,0,29,14.4,8.1,4.9,1.4,101670
35814.8,24-02-2011 00:00,2,4,2011,4.5,83,14.1,11.1,7.8,0,102200
35005.6,25-02-2011 00:00,2,7,2011,0.7,44,10.2,10.4,6.7,1.8,102370
31857.9,26-02-2011 00:00,2,6,2011,0,30,9.9,9.3,8.3,3.6,101410
31840.4,27-02-2011 00:00,2,3,2011,3.4,76,4.8,6.3,2.7,3.2,102080
37921.8,28-02-2011 00:00,2,7,2011,0,31,4.9,4,3.2,0.4,102980
38486.3,03-01-2011 00:00,3,8,2011,0,35,7.3,4.2,3.5,0,103770
38459.9,03-02-2011 00:00,3,5,2011,3.9,92,4.8,4.9,2.5,0,103640
39033.8,03-03-2011 00:00,3,7,2011,0.3,45,7.9,2.3,-0.3,0,103570
37871.8,03-04-2011 00:00,3,4,2011,6.2,117,8.1,4.4,0.8,0,103320
34333.1,03-05-2011 00:00,3,8,2011,0.5,50,8,4.5,0.8,0.2,103080
32717.9,03-06-2011 00:00,3,7,2011,3.9,97,10.1,5.1,2.2,0,103170
36414.8,03-09-2011 00:00,3,5,2011,3.8,100,13.6,6.8,2.3,0,101610
35808.1,03-10-2011 00:00,3,5,2011,2,78,12.4,9.4,5.2,0,101240
35720,03-11-2011 00:00,3,5,2011,3.6,100,13.4,8.3,4.2,0,101450
32312.9,03-12-2011 00:00,3,7,2011,3,94,10.6,10,6.6,0.2,100270
31429.4,13-03-2011 00:00,3,6,2011,0.9,64,12.6,9.5,8.4,2.4,100130
36276.4,14-03-2011 00:00,3,3,2011,7.9,150,13.9,6.2,-0.2,0,101490
36371.1,15-03-2011 00:00,3,6,2011,5.1,123,10.1,10.2,6.4,0,101440
36516.3,16-03-2011 00:00,3,8,2011,0,44,10.4,8.8,7.5,0,101310
36643.9,17-03-2011 00:00,3,6,2011,1.1,71,6.6,6.9,3.3,0.4,101540
35911.2,18-03-2011 00:00,3,6,2011,0,45,12.5,5.4,4.1,4.8,102310
30713.9,20-03-2011 00:00,3,6,2011,2.9,102,15.5,7.7,2.1,0.2,103300
34973.1,21-03-2011 00:00,3,5,2011,3.1,106,16.7,9.2,2.9,0,103430
34676.5,22-03-2011 00:00,3,5,2011,1,74,17.3,11.4,6.1,0,103780
33854,24-03-2011 00:00,3,1,2011,9,179,18.8,11,5.2,0,103410
33242.5,25-03-2011 00:00,3,0,2011,10.5,196,14.6,11.3,3.8,0,102090
30397.7,26-03-2011 00:00,3,6,2011,1.2,81,15.1,10.5,6.3,0.2,101490
29545.8,27-03-2011 00:00,3,5,2011,6.4,155,15.5,11,6.8,0,101380
33840.7,28-03-2011 00:00,3,5,2011,4.9,138,15.5,11.1,6.6,0,101620
34655.2,29-03-2011 00:00,3,4,2011,1.1,82,13.5,9.7,3.8,0.6,101330
34505.2,30-03-2011 00:00,3,6,2011,0,53,18.2,10.5,7.4,5.6,101100
33532.5,31-03-2011 00:00,3,6,2011,2.5,108,15.7,13.7,9.2,0,101180
32694.3,04-01-2011 00:00,4,6,2011,2.2,104,17.8,13.7,11.6,0,101750
28902.3,04-02-2011 00:00,4,4,2011,0.9,81,15.6,14.8,11.7,0,101050
27996.2,04-03-2011 00:00,4,4,2011,5,148,14.6,10.3,5,0,101430
33043.9,04-04-2011 00:00,4,4,2011,5.3,153,16.6,9.5,4.3,1.6,102080
33426.7,04-05-2011 00:00,4,8,2011,0,56,23,12.8,9,0.2,102150
32477.8,04-06-2011 00:00,4,3,2011,12.3,238,21.9,16.7,10.3,0,102510
32455.6,04-07-2011 00:00,4,1,2011,10.5,220,21.4,14.9,7.8,0,102740
31385.2,04-08-2011 00:00,4,1,2011,12.5,244,19.1,14.5,7.6,0,102720
27386.5,04-09-2011 00:00,4,0,2011,12,240,20.3,13.9,8.7,0,102560
26388.6,04-10-2011 00:00,4,1,2011,12.2,244,20.2,13.2,6,0,102400
31098.4,04-11-2011 00:00,4,1,2011,8.5,204,14.7,13.5,6.8,0,102260
31744.5,04-12-2011 00:00,4,1,2011,10.4,228,13.5,10.2,5.7,0,102940
33133.7,13-04-2011 00:00,4,7,2011,0.1,67,13.4,9.1,4.7,0,102320
33271,14-04-2011 00:00,4,8,2011,0,62,17.7,10.4,7.3,0,101870
32033,15-04-2011 00:00,4,8,2011,0.6,84,17.1,13.5,9.2,0,102030
28124.2,16-04-2011 00:00,4,7,2011,2.7,128,20.1,13.5,9.9,0,102240
26746.4,17-04-2011 00:00,4,4,2011,5.1,167,19.6,14.8,9.5,0,102430
31072.9,18-04-2011 00:00,4,2,2011,7,194,24.8,13.5,7.4,0,101820
31132.2,20-04-2011 00:00,4,2,2011,7.5,203,26.3,18.1,9.6,0,101450
30364.8,21-04-2011 00:00,4,3,2011,6.9,197,26,19,11.7,0,101260
24116.3,24-04-2011 00:00,4,1,2011,11.3,257,21.5,17.3,11.3,0,101840
29306.6,26-04-2011 00:00,4,5,2011,3.1,144,17,12,8.1,0,102550
29940.5,27-04-2011 00:00,4,2,2011,11.1,259,17,12.8,8.5,0,102540
29205.1,28-04-2011 00:00,4,4,2011,6.1,193,20.3,11.5,5.9,0,101940
26781.9,29-04-2011 00:00,4,5,2011,2.8,141,21.5,14.6,8.9,0,101240
24468.5,05-01-2011 00:00,5,1,2011,9.9,249,17,15.6,11.4,0,100980
31063.5,05-05-2011 00:00,5,3,2011,3.1,152,25,14.9,8.3,0,101940
27265.5,05-07-2011 00:00,5,6,2011,1.5,121,19.9,18.6,13.8,8.4,101120
25993.1,05-08-2011 00:00,5,7,2011,5.6,196,20.5,17.3,14.6,0,101400
30236.1,05-09-2011 00:00,5,1,2011,12.2,287,21.6,15.5,10.4,0,102140
30793.5,05-11-2011 00:00,5,6,2011,1.3,119,19.3,13.5,8.9,0,102350
30732.2,05-12-2011 00:00,5,4,2011,7.8,232,18.6,13.4,7.4,0,102050
30339,13-05-2011 00:00,5,3,2011,6.8,218,17.4,12.7,6.7,0,102010
26850.5,14-05-2011 00:00,5,5,2011,7,222,16,12.1,6.7,0,102000
26316.5,15-05-2011 00:00,5,4,2011,4.4,181,20.1,12.1,8.2,0,102520
30379.8,16-05-2011 00:00,5,7,2011,1.2,119,18.7,15.5,10.9,0,102310
31263.9,17-05-2011 00:00,5,8,2011,2.1,140,20.3,14.7,10.7,0,102010
31120.2,18-05-2011 00:00,5,7,2011,0.6,103,20.5,16.6,12.8,1.6,101510
31131.9,19-05-2011 00:00,5,1,2011,11.2,284,19.3,13.7,6.8,0,101790
30281.2,20-05-2011 00:00,5,6,2011,7.2,229,21.5,14.6,9.8,0,101920
25390.1,22-05-2011 00:00,5,3,2011,10.2,273,19.8,15.6,11.2,0,101640
29937.5,23-05-2011 00:00,5,4,2011,5,196,19.4,14.5,9.2,0,102010
30620.1,26-05-2011 00:00,5,6,2011,2.6,154,16.4,14.1,11.2,8,100820
29996.6,27-05-2011 00:00,5,6,2011,2.7,156,17.6,13.4,10.3,0,101730
26298.8,28-05-2011 00:00,5,6,2011,1.3,126,20,13.3,8.9,0,101450
25073.8,29-05-2011 00:00,5,7,2011,3.3,169,20.6,16.4,12.7,0,101210
26632.1,30-05-2011 00:00,5,8,2011,1.7,136,18.7,16.7,12.8,2,101100
29670.9,31-05-2011 00:00,5,2,2011,10.4,280,21.6,12.6,6.4,0,102020
30310.8,06-02-2011 00:00,6,2,2011,7.8,245,25.8,17.5,11.2,0,103340
26110,06-04-2011 00:00,6,2,2011,8.8,260,19.5,19.7,12.3,0,102150
30300.1,06-06-2011 00:00,6,8,2011,0.2,93,19.5,12.4,9,0.2,100630
30294,06-07-2011 00:00,6,3,2011,8.9,263,18.2,14.3,9,0,100400
30182.3,06-08-2011 00:00,6,4,2011,3.7,180,17.9,13.3,8.4,1.8,100600
30472.7,06-09-2011 00:00,6,5,2011,5.9,218,15.9,13.7,9.4,0.6,101310
30162.4,06-10-2011 00:00,6,6,2011,4.3,192,18.9,11.9,7.9,2.6,101450
26545.9,06-11-2011 00:00,6,5,2011,7.4,242,17,13.1,7.2,0.2,101630
26338.5,06-12-2011 00:00,6,6,2011,0.8,116,21.7,12,7,5.8,101370
30088.4,13-06-2011 00:00,6,5,2011,6,221,23,16.7,11.7,0,101130
30587.2,14-06-2011 00:00,6,2,2011,12.6,314,20.2,16.2,9.3,0,101830
30756.2,15-06-2011 00:00,6,7,2011,1.2,127,17.7,17.1,14,7,101450
30271.7,16-06-2011 00:00,6,7,2011,1.6,138,15.4,14.8,11.8,7.4,101100
29882.4,17-06-2011 00:00,6,6,2011,0.1,89,18.6,12.6,9.7,8,100550
26271.1,18-06-2011 00:00,6,6,2011,5.5,213,19,14.7,10.7,1.4,100150
25407.2,19-06-2011 00:00,6,5,2011,3.5,178,21.3,15,10.9,0,101110
30467.1,20-06-2011 00:00,6,7,2011,3.2,172,21.5,15.4,9.5,3,101160
30140.4,21-06-2011 00:00,6,5,2011,7,237,18.9,17.8,14.1,0,101000
30403.1,22-06-2011 00:00,6,6,2011,3.5,178,19.2,15.4,11.8,4,100910
30481.1,23-06-2011 00:00,6,5,2011,6.8,234,19.6,15.3,11.3,1.8,101540
29730.6,24-06-2011 00:00,6,4,2011,6.6,230,23.9,14.3,9,5.2,102240
26387.1,25-06-2011 00:00,6,5,2011,5.3,209,28.4,17.6,11.2,0,102110
30127.9,29-06-2011 00:00,6,3,2011,9.7,275,20.3,15.4,10.3,0,102230
29950.6,30-06-2011 00:00,6,4,2011,7.6,245,20.7,15,9.6,0,102530
29302.8,07-01-2011 00:00,7,3,2011,9.7,274,22.8,15.3,9.9,0,102580
25979.4,07-02-2011 00:00,7,4,2011,6.8,232,24.1,18.1,13.4,0,101990
25386.9,07-03-2011 00:00,7,4,2011,7.6,244,25.5,17.7,11.3,0,101760
30155,07-04-2011 00:00,7,5,2011,6,219,25.9,19.5,13.4,0,101690
30663.1,07-05-2011 00:00,7,4,2011,7.6,243,20.8,19.1,12.2,5.2,101170
30109.7,07-06-2011 00:00,7,6,2011,7.9,247,20.4,16.9,12.9,0.2,100520
29944.4,07-07-2011 00:00,7,6,2011,2.9,164,19.8,17.4,14.3,2.6,100330
29611.1,07-08-2011 00:00,7,6,2011,3.1,167,22.1,16.3,12.8,0.2,100450
26103.4,07-09-2011 00:00,7,4,2011,6.5,225,22.9,17.5,12.8,0,101150
